id,track_name,artist_name,album_name,album_cover,release_date,preview_link,spotify_link,playlist_mood
69cCYMgf3Hk9BzbYLmzY7V,Cavtat,Medéa Bokor,Cavtat,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735ed7c78ccd06543a680110b9', 'width': 640}",2021-09-24,https://p.scdn.co/mp3-preview/5c1a67fba0efff5885ccf285f6736a10cf39278d?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/69cCYMgf3Hk9BzbYLmzY7V,Calm
4B3sBWHD5rfWtkXCdYwrFq,A Message of Hope,Elise Magnefold,Little Things,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27353c48eefe3f8dd5d5b07121e', 'width': 640}",2020-08-26,https://p.scdn.co/mp3-preview/27938b02a6d27dea6b01ccd58ef41409c5fe1f6f?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/4B3sBWHD5rfWtkXCdYwrFq,Calm
0nk3vSKIYGQV6CK6pShUDQ,Synchronicity,Ellie-May Robertson,Synchronicity,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273975aa59b95aa63b088807197', 'width': 640}",2021-05-14,https://p.scdn.co/mp3-preview/809191edd88468651e91d407284fbba2ac1470ab?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0nk3vSKIYGQV6CK6pShUDQ,Calm
2TkTycXLW2EbeXeBIuPGU7,Honouring the Promise,Benjin Blund,Honouring the Promise,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27354b6ac296dd7c8dfb11a4a59', 'width': 640}",2021-06-07,https://p.scdn.co/mp3-preview/f6fcd256addc71c7368525ab4fcc1a92544950ec?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/2TkTycXLW2EbeXeBIuPGU7,Calm
4PqMhMtaGWmI5oBSpbYKdM,Be Here Now,Star River,Feeling Calm,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273bb4c4f8df7acf9384250b84a', 'width': 640}",2019-11-11,https://p.scdn.co/mp3-preview/07744874b27e68c5235d41dd1106ba3fd4221b96?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/4PqMhMtaGWmI5oBSpbYKdM,Calm
71mN9aVMlm4vBZ6YzKPKeR,Way of Shadows,Astral Shade,Cloudless Night,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273aea699e23c5b789adffbf757', 'width': 640}",2020-08-19,https://p.scdn.co/mp3-preview/315832cdd39bd9037fdd479a201541ebcef7b509?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/71mN9aVMlm4vBZ6YzKPKeR,Calm
08KQZAu0iL2E4CHwwmUIjS,Lago de Atitlán,Scarlet Becker,Lago de Atitlán,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27314ee831e786b55d3f7024c3f', 'width': 640}",2020-12-18,https://p.scdn.co/mp3-preview/053c0d887aa22cca2298c1d94252746c84ee9a3e?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/08KQZAu0iL2E4CHwwmUIjS,Calm
4vhjKm3JGXjBefwblXlExw,Boy Blowing Bubbles,Olivia Line,Boy Blowing Bubbles,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2730a073340442aaa58660de4c1', 'width': 640}",2022-04-22,https://p.scdn.co/mp3-preview/cfd046120493a9046557cf8aee7a112c884f1ffb?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/4vhjKm3JGXjBefwblXlExw,Calm
1zFkdQz9JTr02jBEekVp8e,Solitude,Barry Hudson-Taylor,Solitude,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2736c3c93b6ffaea626b5c00b3c', 'width': 640}",2021-08-27,https://p.scdn.co/mp3-preview/667017e2f6c355a6cad75083820ba55a989e3c37?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/1zFkdQz9JTr02jBEekVp8e,Calm
2bVLBwc3GD5lu9EKJIIGNR,wandering bird,our distant worlds,yellow fields & wandering bird,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273180e2d062c4456310e2b7104', 'width': 640}",2021-09-20,https://p.scdn.co/mp3-preview/be1b0d65862a10970e74be01e6b0d1424b634263?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/2bVLBwc3GD5lu9EKJIIGNR,Calm
06dcHFDNhqqAscjqqRXBl5,Kvällshimmel,Wenicia Lindh,Kvällshimmel,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27389355f1505182b02296e7f6b', 'width': 640}",2021-10-21,https://p.scdn.co/mp3-preview/6094ba4f01dc755674f0277189edc89e6397d05b?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/06dcHFDNhqqAscjqqRXBl5,Calm
77VlInzvpsNl69mz2bVB5W,Glaciers,Clay Edwards,Glaciers,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273be6d173354604d8dd11acdc4', 'width': 640}",2021-11-22,https://p.scdn.co/mp3-preview/e14b2e81415ede533840a59c01a8be9146fa3a5f?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/77VlInzvpsNl69mz2bVB5W,Calm
0Uz8UHO1PM5sh2XwRLfuRD,Mellow River,Mellow Mountain,Mellow River,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2736543511843a008f96c6070be', 'width': 640}",2022-05-18,https://p.scdn.co/mp3-preview/7840fe7dbb6ae0476938bfa12947218aba0f0211?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0Uz8UHO1PM5sh2XwRLfuRD,Calm
6MjDnmBgbCu2UfDK0DRczh,I Wrote You a Letter,"['Fudasca', 'Thomas Reid']",Youth,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2739457503e95ea41daa627e340', 'width': 640}",2018-11-23,https://p.scdn.co/mp3-preview/b0dd842c9ecf943b99519d85067eed62bb937eab?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/6MjDnmBgbCu2UfDK0DRczh,Calm
6BP8sg44smNB3pbD4QAOzi,Break My Heart Right,James Bay,Oh My Messy Mind,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2734b32688c63234ca628de1cc9', 'width': 640}",2019-05-10,,https://open.spotify.com/track/6BP8sg44smNB3pbD4QAOzi,Calm
6dHlvIZhsp3Ts3MUsyudKa,Longing For Yesterday,Charles Weathersby,Longing For Yesterday,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2738fb18dbd84fdf74634cac06d', 'width': 640}",2020-10-02,https://p.scdn.co/mp3-preview/046d407d8116dc21ae2c2afac6859cc18817f15e?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/6dHlvIZhsp3Ts3MUsyudKa,Calm
2QClIsZ4xDAgmVSWQT9RRF,Moving Forward,Rikard From,Moving Forward,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2732bd18054102d194c4f7eb713', 'width': 640}",2021-07-16,https://p.scdn.co/mp3-preview/6f51b3347b33d6a8e9f579aae2c3182e5754cb8e?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/2QClIsZ4xDAgmVSWQT9RRF,Calm
3yXQyJLMVElujd88Gt4fAf,Weightless,Norman Dück,Weightless,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273463a06910f72bec78b6a3519', 'width': 640}",2021-12-17,https://p.scdn.co/mp3-preview/674178ac686d7d8819d7416c5ca11713d30fa5c3?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3yXQyJLMVElujd88Gt4fAf,Calm
2I4UIW7yyhAsbkqF3dWjF9,Atmosfären,Corimbo,Atmosfären,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27372f51dafa879274c79eb69cf', 'width': 640}",2021-01-15,https://p.scdn.co/mp3-preview/c8c6ca1284c950aef799465bf64cab8836b4be2e?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/2I4UIW7yyhAsbkqF3dWjF9,Calm
6io03Imv3ItVjAhrBat1WY,Spur Of The Moment,Kotono Tanaka,Spur Of The Moment,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273579756965686555ac9c67791', 'width': 640}",2021-12-17,https://p.scdn.co/mp3-preview/d3d1ba2cfdacc14b57d54ff5cbf44f906d03b272?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/6io03Imv3ItVjAhrBat1WY,Calm
7dgAZemjrAuLHTOikyWtbA,Wide Skies,Liona Sand,Wide Skies,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273424378c39db54d7028e4bf33', 'width': 640}",2022-01-28,https://p.scdn.co/mp3-preview/0b7304cd7ab28165f27c2437582b0f8a2941f2a7?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/7dgAZemjrAuLHTOikyWtbA,Calm
3FTRSa9mWB3kKx2jkhUAN3,Tum Jab Paas,Prateek Kuhad,Tum Jab Paas - Single,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273084e8262a7d8c218056525d1', 'width': 640}",2017-04-24,https://p.scdn.co/mp3-preview/3e382e884c25c47d71bcb9cc1793e7c8008597ca?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3FTRSa9mWB3kKx2jkhUAN3,Calm
5TsrzBIJvEJXoujkVVY6be,Follow The Wind,Jett Ingram,Follow The Wind,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735f7af2f05e3ca4371c362c03', 'width': 640}",2021-05-28,https://p.scdn.co/mp3-preview/88d7536351b95c9e6a3cebb81b562e19757b5108?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/5TsrzBIJvEJXoujkVVY6be,Calm
5YvY66JItF2jFFKeB27pmO,pt. 1 Owl Light,Stephan Moccio,pt. 1 Owl Light,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273c144fc6fa846bc5a44fcf33c', 'width': 640}",2022-03-04,,https://open.spotify.com/track/5YvY66JItF2jFFKeB27pmO,Calm
2taX1reIQRP5APwN3AYmDq,All Is Good,Jon E. Amber,The Slow Calm,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27317e59a620eae116d3e066e15', 'width': 640}",2013-06-01,,https://open.spotify.com/track/2taX1reIQRP5APwN3AYmDq,Calm
6PEwEkL4lzRbGMGH7j7kBB,Lenitivo,Jeanelle Bolduc,Lenitivo,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d60f712bcf566e9d146c454f', 'width': 640}",2021-03-02,https://p.scdn.co/mp3-preview/5724e623fac1df98e183e5976cbe9563df5cef7b?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/6PEwEkL4lzRbGMGH7j7kBB,Calm
3CHSUEhxoy2s7NKVhH89wu,Helgoland,Filip Klein,Helgoland,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273061ff902e46ca43de58b34ef', 'width': 640}",2021-12-03,https://p.scdn.co/mp3-preview/0d018abca651d7939c995bb4d4f953f67d0e3554?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3CHSUEhxoy2s7NKVhH89wu,Calm
0otUJIiSxqBCw2TQGfrIE3,In questo momento,Eliodoro Russo,In questo momento,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273980f32f55171a47d3a056e3b', 'width': 640}",2021-03-12,https://p.scdn.co/mp3-preview/b223fd1672231cfd2ca8c1577cfdd8fbaf418d41?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0otUJIiSxqBCw2TQGfrIE3,Calm
1vViUoB7DpXUX10isPj7YL,Time is the Longest Distance,Danielle Fleur,Time is the Longest Distance,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2731690615203568b7a755edab1', 'width': 640}",2020-06-26,https://p.scdn.co/mp3-preview/748ecb65457e4dc508ae7000aac1b40259046664?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/1vViUoB7DpXUX10isPj7YL,Calm
7uNnlVit5qDvfOje0pqICF,Tum Ho,"['Mohit Chauhan', ""Suzanne D'Mello""]",Rockstar,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27354e544672baa16145d67612b', 'width': 640}",2011-10-01,https://p.scdn.co/mp3-preview/ff4d941489f8d6f460e1c1ecd23d71fa346bd427?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/7uNnlVit5qDvfOje0pqICF,Calm
3PFOZVcCigY9NLmnjl7z9O,Aphelia,Juni Tinley,Aphelia,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273c14254abe1962ece4b88866c', 'width': 640}",2021-10-21,https://p.scdn.co/mp3-preview/eca1234206b0ec328f3a496d72e515af829ea8e2?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3PFOZVcCigY9NLmnjl7z9O,Calm
1VLKeNy3qUe8MNvejjTtoy,Reticence,Fiona Kolev,Reticence,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2738d8db562f0d30d7232e786c7', 'width': 640}",2021-10-14,https://p.scdn.co/mp3-preview/8841e04ac2f5eaa364062696358dcbb5cbfbef1d?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/1VLKeNy3qUe8MNvejjTtoy,Calm
6iZVjFRLTOt0GNwrUIO7BS,Dil Na Jaaneya,"['Rochak Kohli', 'Lauv', 'AKASA']",Good Newwz,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27315af0f647992fe2be8a66cd3', 'width': 640}",2019-12-26,https://p.scdn.co/mp3-preview/d9061c3282d3a0222f61767d78c6fdae4ccf09ca?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/6iZVjFRLTOt0GNwrUIO7BS,Calm
1XczdQt6RKNkEQfPqUsi3q,All I Want,Kodaline,The Kodaline EP,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2734729284f5d476c1e6bc98bfd', 'width': 640}",2012-09-07,,https://open.spotify.com/track/1XczdQt6RKNkEQfPqUsi3q,Calm
2bBNdeBMLLOrpzewcEQIPl,For Your Relief,Calming Eyes,Graceful,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27374b2dc8e646617ae56c15f45', 'width': 640}",2022-02-01,https://p.scdn.co/mp3-preview/b15b114f9f42d52f7a99bbf76c740e1e256ac9b3?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/2bBNdeBMLLOrpzewcEQIPl,Calm
7hb9cJh5t16WJiRWVPbzMZ,Dark Lights,Emmitt Howard,Dark Lights,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2732a328f93609bee1ac4c11607', 'width': 640}",2021-02-26,https://p.scdn.co/mp3-preview/3af42b45f89e0fa100ec3816b991a027d3062056?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/7hb9cJh5t16WJiRWVPbzMZ,Calm
5gqstUNfi8kZBSsGDtk4ND,Quiet Cove,Edgar De Vries,Quiet Cove,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2739d6ead2867a0f7a8eba86fcd', 'width': 640}",2020-10-09,https://p.scdn.co/mp3-preview/16c51b592a51f4eaf3ae74f58c912c897b34302c?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/5gqstUNfi8kZBSsGDtk4ND,Calm
3lM1BCOR6zXKsvC7I3eABX,Glow,Michael Logozar,Glow,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2736ccabb2e2c2206e26b14f466', 'width': 640}",2020-07-24,https://p.scdn.co/mp3-preview/55c6a3e65599de774113367ef3c7e22470f7d7bd?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3lM1BCOR6zXKsvC7I3eABX,Calm
47m7taVhh1ktgczbtWmbnG,Lagoons,Xiada,Lagoons,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27360a2644c9cccce63f1142ff5', 'width': 640}",2022-03-04,https://p.scdn.co/mp3-preview/c591f1409fbfc161f2f4d7712eaf126cf98c6ebe?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/47m7taVhh1ktgczbtWmbnG,Calm
2qgXrzJsry4KgYoJCpuaul,Choo Lo,The Local Train,Aalas Ka Pedh,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27358ecb3e5ec3bbef70ee09e43', 'width': 640}",2015-09-25,https://p.scdn.co/mp3-preview/4f1bda83bcc59be9434a80ff5facc645caf078c0?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/2qgXrzJsry4KgYoJCpuaul,Calm
0VxocBntP1XTZRsR9ZURPS,La Vie En Rose,Daniela Andrade,La Vie En Rose,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273062f859ffcba42823f00c6c0', 'width': 640}",2015-01-28,https://p.scdn.co/mp3-preview/be00f519b7107d9032e6fca1726bd6d2e9621e41?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0VxocBntP1XTZRsR9ZURPS,Calm
5HQp593kflHm8LV12MepjR,O Soave Fanciulla,Janet Bolt,O Soave Fanciulla,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27366cef8d1e5b5a6cd2c5c903f', 'width': 640}",2022-01-21,https://p.scdn.co/mp3-preview/0030c87e866a63a58bdd0a0f5f9ff3c9e2d1fe0e?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/5HQp593kflHm8LV12MepjR,Calm
7EAgMj9f01js3aptHpeIcm,Short Florentine Story,Luis Berra,Short Florentine Story,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2733fb06958e6b54a4e290080ca', 'width': 640}",2021-05-28,https://p.scdn.co/mp3-preview/0b5a8b2f48ba72eaa124751dde3ad5c3e52b95b4?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/7EAgMj9f01js3aptHpeIcm,Calm
4A5LsjpZx6FTW4rf0IVTcF,Despoina,Bert Hearns,Despoina,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273864e4ccfbe3817ffb722685f', 'width': 640}",2022-05-06,https://p.scdn.co/mp3-preview/c419fd20b382aa38737ce74d8350f355ae4b596e?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/4A5LsjpZx6FTW4rf0IVTcF,Calm
5CarVFpPgtCwKinfh0OGlN,Première danse,Justine Nova,Première danse,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273c626f8ad1383acd28605cb49', 'width': 640}",2021-12-17,https://p.scdn.co/mp3-preview/e96fedf618889fb6ff9d0571f20008b178019215?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/5CarVFpPgtCwKinfh0OGlN,Calm
0gEnOiu5WgBs0W9XWwSV21,Behind The Lines,Leonidas Myaló,Behind The Lines,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27361077fa83acb6109c8365904', 'width': 640}",2022-02-17,https://p.scdn.co/mp3-preview/e490f833ff1860306de75549283a64e825e0ecf1?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0gEnOiu5WgBs0W9XWwSV21,Calm
4dc6eq2N9fGfdBGtIGZu3N,Symbiosis,Davignon,Symbiosis,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27366f55fbd3ec9b902d6140a95', 'width': 640}",2021-12-03,https://p.scdn.co/mp3-preview/77a82a5c625e7ae966f347fd40ed344592b35b44?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/4dc6eq2N9fGfdBGtIGZu3N,Calm
2J3PRFCSCcuyHY4Dfi4hbh,Stream Of Somnolence,Maurie,Stream Of Somnolence,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27351995223113a8f71cd13a738', 'width': 640}",2022-03-10,https://p.scdn.co/mp3-preview/f7095528dea8a9816bef330b36d4d8663fee808b?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/2J3PRFCSCcuyHY4Dfi4hbh,Calm
0k8MgafLdbRrQaqPbklNtN,Hindsight,Elliott Jacqués,Hindsight,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273fdde117f465af0258d4ded62', 'width': 640}",2021-05-14,https://p.scdn.co/mp3-preview/3e8fb9eb344dde97812bd213bc223d54483869c3?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0k8MgafLdbRrQaqPbklNtN,Calm
0tzo8lb0ghQsazQTkmUtss,Skirr,Sarah Loca,Skirr,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2736cae022fbfc07c9a0d92d798', 'width': 640}",2022-01-12,https://p.scdn.co/mp3-preview/5670eb04adfc0741839aa9f949eda5c7d5b941ef?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0tzo8lb0ghQsazQTkmUtss,Calm
