id,track_name,artist_name,album_name,album_cover,release_date,preview_link,spotify_link,playlist_mood
0baNzeUcPQnQSagpe8T0mD,worldstar money (interlude),Joji,In Tongues (Deluxe),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2738e947f66f6d4eeaa56a28767', 'width': 640}",2018-02-14,https://p.scdn.co/mp3-preview/d0c701dd08d682598352a5af9ed2cc226e53a1b4?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0baNzeUcPQnQSagpe8T0mD,Content
3OP8UeYimRl9HCNxMg7Ihl,Young,Vacations,Vibes,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f6b610200eb1f2fcf6cebe1b', 'width': 640}",2016-12-09,,https://open.spotify.com/track/3OP8UeYimRl9HCNxMg7Ihl,Content
7yawFBf8vk6Re1aOP8UPpg,Crime,Chek,Crime,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27314d39e69907039a8992885c7', 'width': 640}",2019-10-24,https://p.scdn.co/mp3-preview/1948cbf9806ecc5139149bbd34aa15c212df0892?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/7yawFBf8vk6Re1aOP8UPpg,Content
5fqCjx7w4YNlS0awyYZmph,Do Ya Like,Reeves Junya,Music Is My Girlfriend,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273cc6a0e0683f12e2cdd4f9a80', 'width': 640}",2011-12-25,,https://open.spotify.com/track/5fqCjx7w4YNlS0awyYZmph,Content
2nr9WZdKntw9a5muEC3gOk,In My Head,Bedroom,In My Head,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2734acc69ee311bd5c736c88f34', 'width': 640}",2017-01-12,,https://open.spotify.com/track/2nr9WZdKntw9a5muEC3gOk,Content
4fPjI40ElIwJQ4DJJxSCOe,Attracted To You,PinkPantheress,Attracted To You,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2734b92001006e5ad1946e86a84', 'width': 640}",2021-07-09,https://p.scdn.co/mp3-preview/25f44b62ca0f26e23052f0d32ca88d4bec0628e7?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/4fPjI40ElIwJQ4DJJxSCOe,Content
7CIERzyqIwLVKGp00YbHRO,Pain,PinkPantheress,Pain,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27328976d0c0940104dbb85ce09', 'width': 640}",2021-06-07,https://p.scdn.co/mp3-preview/8a7722cef5456ef3b68ef34ce2ca4595c2cf210b?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/7CIERzyqIwLVKGp00YbHRO,Content
4t5Zj9I7WDYFaYlSif13lV,Insecure,Brent Faiyaz,A.M. Paradox,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2731d3dc97de65dfe0ec96468c4', 'width': 640}",2016-09-20,https://p.scdn.co/mp3-preview/88489b7f1d2c94a165d6ad810465d7f2979a9aeb?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/4t5Zj9I7WDYFaYlSif13lV,Content
3Lj4DA8yaVF17X2buYZGJC,So Far Gone / Fast Life Bluez,Brent Faiyaz,Sonder Son,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27358f247ab95be420b4bbbceea', 'width': 640}",2017-10-13,https://p.scdn.co/mp3-preview/6ee40f8eabd8c7e47cafbe405e44690ac88837ca?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3Lj4DA8yaVF17X2buYZGJC,Content
6zHyWsqTzT6Fympdy9KQDQ,Dontmakemefallinlove,Cuco,Chiquito,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273597d069476bbc1c63ef5c170', 'width': 640}",2018-05-04,https://p.scdn.co/mp3-preview/732875f60214832f99272d4ee4bf4380c4f7e664?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/6zHyWsqTzT6Fympdy9KQDQ,Content
5jSBnH9NyaNP5zdSB3pwgu,Gimme Love,Joji,Nectar,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27323c552a7a4fdafac02e08c34', 'width': 640}",2020-09-24,https://p.scdn.co/mp3-preview/368d98c8e19ffaba6da8e34d282f0caf5e1dfed8?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/5jSBnH9NyaNP5zdSB3pwgu,Content
7DcJ6fEBb7BaKuYKTwiDxK,Homage,Mild High Club,Skiptracing,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27396bc7d5bd0b6488de76598ab', 'width': 640}",2016-08-26,https://p.scdn.co/mp3-preview/3486bbd5ef0ab8f716b830b20bc86aaa551a0a2e?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/7DcJ6fEBb7BaKuYKTwiDxK,Content
3Z6cltU0OfbUdSZtZlzKPL,Dream Girl,Crisaunt,Dream Girl,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ae50d9c4aa7a4dbb407a6548', 'width': 640}",2019-02-14,https://p.scdn.co/mp3-preview/23993cddb5a247fc2b4abb52f74fb52e84a0f501?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3Z6cltU0OfbUdSZtZlzKPL,Content
7H0ya83CMmgFcOhw0UB6ow,Space Song,Beach House,Depression Cherry,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2739b7190e673e46271b2754aab', 'width': 640}",2015-08-28,https://p.scdn.co/mp3-preview/e4bfd2a3fd0f98bdb5a1b54e27e892c6d2dd76bd?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/7H0ya83CMmgFcOhw0UB6ow,Content
1hz7SRTGUNAtIQ46qiNv2p,"GONE, GONE / THANK YOU","Tyler, The Creator",IGOR,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2737005885df706891a3c182a57', 'width': 640}",2019-05-17,https://p.scdn.co/mp3-preview/3b4d1293e84ee1d665534668b142be5756999bbc?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/1hz7SRTGUNAtIQ46qiNv2p,Content
7eAp42zD2PbKJMvHVcHHF8,tkm,boy pablo,Soy Pablo,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2738d7d3584e5220d0cd406eea4', 'width': 640}",2018-10-05,https://p.scdn.co/mp3-preview/d7dbe48b225ba093fcecb4164908d15e2e972da0?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/7eAp42zD2PbKJMvHVcHHF8,Content
4UkCtBCYh6VMsucGMQZyh9,Blondie,Current Joys,Wild Heart,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27347fb9584a92fac92a3c5875b', 'width': 640}",2013-01-02,,https://open.spotify.com/track/4UkCtBCYh6VMsucGMQZyh9,Content
3xbDgbZr6lIoggCsoi3rZ3,Telephones,Vacations,Changes,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2731fed61780bb4246ddd9d0b24', 'width': 640}",2018-03-25,,https://open.spotify.com/track/3xbDgbZr6lIoggCsoi3rZ3,Content
0So2sgVa8aJiARPl2P29u2,Pope Is a Rockstar,SALES,SALES LP,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2731138eea74b6d7e06289bedaa', 'width': 640}",2016-04-20,https://p.scdn.co/mp3-preview/aff5fea2958b4f6f40e5b53cf5288e8e61fd2a89?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0So2sgVa8aJiARPl2P29u2,Content
6S7o12almFeL57rbRvdY5l,Vas,jagger finn,Triplbt Theme,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ee2d3d1345c66a43c57f31c3', 'width': 640}",2019-08-28,https://p.scdn.co/mp3-preview/bb4dba1e0d15fa3a2aebf959568c070d3fe3345c?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/6S7o12almFeL57rbRvdY5l,Content
7KA4W4McWYRpgf0fWsJZWB,See You Again (feat. Kali Uchis),"['Tyler, The Creator', 'Kali Uchis']",Flower Boy,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3', 'width': 640}",2017-07-21,https://p.scdn.co/mp3-preview/e6c4c9656721fe0a042b61be26adbb57c7032a73?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/7KA4W4McWYRpgf0fWsJZWB,Content
3jfZ9M23l0L7RxzYMTgBTv,Looking Out for You,Joy Again,Looking Out for You,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735448a3dfe8528453a3686fd6', 'width': 640}",2016-01-15,https://p.scdn.co/mp3-preview/c70266e637b2df32498c970021c772931239c78b?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3jfZ9M23l0L7RxzYMTgBTv,Content
1KnJwmgLyBfB7u920qLbEq,Romance Garbage,Fatboibari,Romance Garbage,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273edbaf44996bea33e774082e6', 'width': 640}",2018-07-07,https://p.scdn.co/mp3-preview/6969034e7f79cac963e300c5571abdede67ab46e?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/1KnJwmgLyBfB7u920qLbEq,Content
7fwE3Nr0RsTzYOocfu2XbV,Never,"['Mag.Lo', 'O Super']",Never,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27351b0b0af87a9fc24f963e6a4', 'width': 640}",2016-02-01,https://p.scdn.co/mp3-preview/9610fc5ce654151b6d0af2dfdc07a8c2b8e58e5f?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/7fwE3Nr0RsTzYOocfu2XbV,Content
01TyFEZu6mHbffsVfxgrFn,Show Me How,Men I Trust,Show Me How,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27340faefaf8ebe0e1564c60faa', 'width': 640}",2018-02-28,https://p.scdn.co/mp3-preview/07a5fdae1379f3f642dd6feb8556555505c454a3?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/01TyFEZu6mHbffsVfxgrFn,Content
0jA4h2SD50Oak4C3Vn905a,Not Allowed,TV Girl,Who Really Cares,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27317be70ce1bd38ac1ab54fe08', 'width': 640}",2016-02-25,https://p.scdn.co/mp3-preview/46e8e5c686159ce3071239ecf98ddacbb84ab64b?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0jA4h2SD50Oak4C3Vn905a,Content
5KbTBSGUvgDg75gIVhUaAW,Jealous,Eyedress,Let's Skip to the Wedding,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273af1e6cfa7354e35afda4c92b', 'width': 640}",2020-08-07,,https://open.spotify.com/track/5KbTBSGUvgDg75gIVhUaAW,Content
3jHdKaLCkuNEkWcLVmQPCX,BEST INTEREST,"Tyler, The Creator",BEST INTEREST,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ab8995f18dc3dd9f34a6acd4', 'width': 640}",2020-01-25,https://p.scdn.co/mp3-preview/7ed5aa522210e831a0d99ac0c2551164b905286c?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3jHdKaLCkuNEkWcLVmQPCX,Content
6ixkZ2Q9gQeh52C6GxbETg,Kids,Current Joys,Kids,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27349e640de689d8f9c10104f2a', 'width': 640}",2015-03-08,,https://open.spotify.com/track/6ixkZ2Q9gQeh52C6GxbETg,Content
0rWF5FdQvfQD46gLME2Zx9,pink bubblegum,lavi kou,pink bubblegum,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e1dc96e79131d5e897fbdc08', 'width': 640}",2015-11-28,https://p.scdn.co/mp3-preview/da26f1ff55d9713e5be8a0103aac345e96988aa6?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0rWF5FdQvfQD46gLME2Zx9,Content
1Go9q6KaCpAsQ0wkZFGzY2,Chandelier,Will Paquin,Chandelier,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f7ac65c3f86e39cb7d17fe90', 'width': 640}",2020-09-25,https://p.scdn.co/mp3-preview/7825e23e0523d8f8aa71085931181934e4f3d349?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/1Go9q6KaCpAsQ0wkZFGzY2,Content
5zT5cMnMKoyruPj13TQXGx,I Found,Amber Run,5AM (Expanded Edition),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27307a1897752cd38db3e9e43f3', 'width': 640}",2015-04-20,https://p.scdn.co/mp3-preview/81ecd93b338142aa0daca2ea02215169a0ee4baf?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/5zT5cMnMKoyruPj13TQXGx,Content
190IqlryWu91WBKeDgZqZz,Only in My Dreams,The Marías,"Superclean, Vol. I","{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2730924b9c6232d2348d4efa0dc', 'width': 640}",2017-11-03,https://p.scdn.co/mp3-preview/49124b181cab97c8490d879af3b48bdadcc7e99d?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/190IqlryWu91WBKeDgZqZz,Content
7EkWXAI1wn8Ii883ecd9xr,Freaks,Surf Curse,Freaks,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2739efda673310de265a2c1cf1f', 'width': 640}",2021-05-15,https://p.scdn.co/mp3-preview/a180c79931d9fc3ee88b502421ed836e434c4475?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/7EkWXAI1wn8Ii883ecd9xr,Content
5VfEuwErhx6X4eaPbyBfyu,Intro,The xx,xx,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27399f2c3ea4400725031a5d619', 'width': 640}",2009-08-18,https://p.scdn.co/mp3-preview/3f6df16a824de6211eff8c57fbf2876a61982717?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/5VfEuwErhx6X4eaPbyBfyu,Content
1MJ5f5EYBC92ADD6xcz7nb,Chamber Of Reflection,Mac DeMarco,Salad Days,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2737da53b49b2eb7b7a695d9cca', 'width': 640}",2014-04-01,,https://open.spotify.com/track/1MJ5f5EYBC92ADD6xcz7nb,Content
3RO8tQsiLI0cJFcWGTUZKk,im closing my eyes (feat. shiloh),potsu,im closing my eyes (feat. shiloh),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f82a5104fa2230bb8d2443d1', 'width': 640}",2017-05-17,,https://open.spotify.com/track/3RO8tQsiLI0cJFcWGTUZKk,Content
2uaiyLKnYvazyfR0Ky3Kbk,Let Me Down Slowly,Alec Benjamin,Let Me Down Slowly,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27309a88ba53f188d4e09a11b5c', 'width': 640}",2018-05-25,,https://open.spotify.com/track/2uaiyLKnYvazyfR0Ky3Kbk,Content
7unXp2I8TbXUeTgJ1u5sMH,Cut My Hair,"['Mounika.', 'Cavetown']",How Are You,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2738ee1be75ffcaf14c7dbf98d0', 'width': 640}",2017-06-24,,https://open.spotify.com/track/7unXp2I8TbXUeTgJ1u5sMH,Content
7jdqhkWqc3pP3IqQ0ebUWs,XNXX,Joji,BALLADS 1,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2733bafd8fe1e52ac2d99a8d83d', 'width': 640}",2018-10-26,https://p.scdn.co/mp3-preview/0315d4fb69a25285a9633c6516a6a6fc24407155?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/7jdqhkWqc3pP3IqQ0ebUWs,Content
3Gn9j6fpK8JqHf0s7Fii2C,WHY AM I STILL IN LA (feat. Shlohmo & D33J),"['Joji', 'D33J', 'Shlohmo']",BALLADS 1,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2733bafd8fe1e52ac2d99a8d83d', 'width': 640}",2018-10-26,https://p.scdn.co/mp3-preview/ade05bf7b304ef41fabfb6b859ada8a435ff60e1?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3Gn9j6fpK8JqHf0s7Fii2C,Content
7yBzFXliXGerTgibQ2r1aF,Enough Time,Tony22,Enough Time,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27302a5537ac83e0658179234a6', 'width': 640}",2017-03-28,https://p.scdn.co/mp3-preview/6891e8378b1488dd71c4a6ca88c27cf4985a78d7?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/7yBzFXliXGerTgibQ2r1aF,Content
6cKAfnRD0ItZRbOWtMd6qn,Sorrow,Sample God,This Album Is a Journal,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27365ea2327a12812782e1ac3da', 'width': 640}",2018-09-12,,https://open.spotify.com/track/6cKAfnRD0ItZRbOWtMd6qn,Content
2aR3IqTeVR7lKkGWpfGVBA,moving fast,Lil Darkie,moving fast,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273c0cd3edab55bdfbc2a73547f', 'width': 640}",2021-08-16,https://p.scdn.co/mp3-preview/b78fdb76c56e36d09a6ac625185c54e8e51c8f77?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/2aR3IqTeVR7lKkGWpfGVBA,Content
3GuI9WB1iQ0qkSKP6mAoKe,The Girl I Have a Crush On,frad,Unrequited Love,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ec1cc21aae9e3409ae21837a', 'width': 640}",2018-02-23,,https://open.spotify.com/track/3GuI9WB1iQ0qkSKP6mAoKe,Content
0DYRjWiFJHvLjxRrywtltC,Annabelle's Homework,Alec Benjamin,Narrated For You,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273459d675aa0b6f3b211357370', 'width': 640}",2018-11-16,https://p.scdn.co/mp3-preview/7fbb8d000670eb6524622ab78c719d4d16ecbe3d?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0DYRjWiFJHvLjxRrywtltC,Content
1SuznrYulmD8HMZrenI0VU,Broken,Lund,Broken,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27325320c49589e9817051df2d9', 'width': 640}",2016-10-26,,https://open.spotify.com/track/1SuznrYulmD8HMZrenI0VU,Content
0dkvbYmXYEPK7gGMdytmfI,sex money feelings die - slowed version,Lykke Li,sex money feelings die (slowed version),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2734e520169fed8748fcb8317ad', 'width': 640}",2019-10-18,https://p.scdn.co/mp3-preview/03955da6f6ea554015f081dc04577925fb1bc588?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0dkvbYmXYEPK7gGMdytmfI,Content
4LaCk8mWMThcp3yg2Lej0z,Lesley,Joey Trap,Lesley,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273faff2775e09d367194a2afef', 'width': 640}",2019-02-15,https://p.scdn.co/mp3-preview/906a74c0200e3724a265a29a90532a93c61335dc?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/4LaCk8mWMThcp3yg2Lej0z,Content
5hVghJ4KaYES3BFUATCYn0,EARFQUAKE,"Tyler, The Creator",IGOR,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2737005885df706891a3c182a57', 'width': 640}",2019-05-17,https://p.scdn.co/mp3-preview/eb91598e2eff6bb15fefc04aa6acdeb071256db4?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/5hVghJ4KaYES3BFUATCYn0,Content
0ytvsZOerGzUWfHXVT2Sgy,Eternal Youth,RŮDE,Eternal Youth,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273097f3d06dd8726a91f526e21', 'width': 640}",2017-08-07,https://p.scdn.co/mp3-preview/b02c3c0ce49edf2eabc8a363806cc8829b2f883d?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0ytvsZOerGzUWfHXVT2Sgy,Content
4fjCxEyqYK4rorwQeWqvej,童話,Michael Wong,童話,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2733da90f61321c186a51237eaa', 'width': 640}",2005-01-21,,https://open.spotify.com/track/4fjCxEyqYK4rorwQeWqvej,Content
4TnjEaWOeW0eKTKIEvJyCa,Falling,Trevor Daniel,Falling,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2730e4bd9ce99988f3182bf771a', 'width': 640}",2018-10-05,,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,Content
