id,track_name,artist_name,album_name,album_cover,release_date,preview_link,spotify_link,playlist_mood
1A43TfohQt3H6K5zg28ExD,Dead and Cold,SadBoyProlific,Dead and Cold,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27379378616f1f52dcb4c27d862', 'width': 640}",2018-11-10,,https://open.spotify.com/track/1A43TfohQt3H6K5zg28ExD,Depressed
0VKNUIjhaq47YbNZEWtbiP,beautiful woman,"['HounoP', 'Shiloh Dynasty']",beautiful woman,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2731b0482a561ae18cf38b9b41a', 'width': 640}",2022-01-28,,https://open.spotify.com/track/0VKNUIjhaq47YbNZEWtbiP,Depressed
11dOflbG7PpOepza4U553L,falling,"['C H O I S I E S', 'Teqkoi', 'bobby someone']",falling,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2734013409ea2378f0745b93b76', 'width': 640}",2020-04-17,,https://open.spotify.com/track/11dOflbG7PpOepza4U553L,Depressed
0EuSJoYazWN9b9P6QfCl0n,i'll keep you safe,"['Catbus Stop', 'Shiloh Dynasty']",i'll keep you safe,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273893c5bca220ba982c69a2ac8', 'width': 640}",2022-01-14,,https://open.spotify.com/track/0EuSJoYazWN9b9P6QfCl0n,Depressed
2qMKGGLQK4ei3v2DpKgKk0,idfc,neon,idfc,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273af24ac977ef2dec54c9ad92a', 'width': 640}",2021-04-23,,https://open.spotify.com/track/2qMKGGLQK4ei3v2DpKgKk0,Depressed
1LkKvaIWvVuYqjIFQUdFUO,is it too much to ask for,"['Lilsp00k', 'Shiloh Dynasty']",is it too much to ask for,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2737e36cb14ea68711736d990a2', 'width': 640}",2022-01-14,,https://open.spotify.com/track/1LkKvaIWvVuYqjIFQUdFUO,Depressed
2GtksLOwApBFKXsm4jsw8o,dead,Zaini,dead,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e95bbdd88b549c645c4054d5', 'width': 640}",2019-02-28,https://p.scdn.co/mp3-preview/2ad8ec9bbe13904fa3621dedf8b9402594a3c389?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/2GtksLOwApBFKXsm4jsw8o,Depressed
0pKKlOZXlVRxPmZn8gTQ9S,i can't love,"['Lilsp00k', 'Shiloh Dynasty']",i can't love,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27316ff666d3f43a19e5739e15d', 'width': 640}",2022-01-14,,https://open.spotify.com/track/0pKKlOZXlVRxPmZn8gTQ9S,Depressed
6tCYzXMAzGOE90SNdUnXFi,i miss you,"['Catbus Stop', 'Shiloh Dynasty']",i miss you,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27371dfc9cf771fc95806466a39', 'width': 640}",2022-01-14,,https://open.spotify.com/track/6tCYzXMAzGOE90SNdUnXFi,Depressed
6azmDv3cZE9ukDTNAfCzUN,broken pieces,Kamo.,broken pieces,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d0b8c65eac4471b0e3f1bd88', 'width': 640}",2022-04-15,https://p.scdn.co/mp3-preview/44777f8f5bdba2d118c85ffa994390be1cb10ede?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/6azmDv3cZE9ukDTNAfCzUN,Depressed
0fpQkWZhYEWEoTA7700K9x,covered in my tears,"['Jisatsu', 'Iriasona']",covered in my tears,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2734f2af2c9fa64f4bb46b57e7e', 'width': 640}",2021-07-30,,https://open.spotify.com/track/0fpQkWZhYEWEoTA7700K9x,Depressed
02XUvebzfQJZnX96mNxtRK,fine,sombr,fine,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b41b197b923029c4a161ec3c', 'width': 640}",2022-01-21,https://p.scdn.co/mp3-preview/41f440cd1a03756c81fdf6e7470d45b1db032854?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/02XUvebzfQJZnX96mNxtRK,Depressed
2gG6rVBDC4dBg4DqD7fASS,breaking apart,"['Walmoods', 'luca.', 'Adam Youngman']",breaking apart,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2736056af7c7da0b0cd2fd40e40', 'width': 640}",2021-09-24,https://p.scdn.co/mp3-preview/c312edae221651bddb33f7e99782d789144ff205?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/2gG6rVBDC4dBg4DqD7fASS,Depressed
2BAsBkA10fTRZhF5iMs0Dh,La Vie En Rose,Emily Watts,La Vie En Rose,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b02e07dc43c5c61e4aa3128c', 'width': 640}",2019-12-29,https://p.scdn.co/mp3-preview/6676172158ed0d674c808d29af2b5dc9ece7c35c?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/2BAsBkA10fTRZhF5iMs0Dh,Depressed
7JqzV029PvaPKDhUiU4spi,Last Chance,CHPTRS,Chapter Three,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27320b27c2619d12a2b0bb4743d', 'width': 640}",2018-05-29,https://p.scdn.co/mp3-preview/708bcb633c5a15493e7715700d9f9181ee348ed8?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/7JqzV029PvaPKDhUiU4spi,Depressed
08mioeuSOF2bShSBsf99kp,angel - bonjr Remix,"['Bonjr', 'DNAKM']",angel (bonjr Remix),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273af6bbeec31aef0c9e7d1e8e9', 'width': 640}",2021-10-29,https://p.scdn.co/mp3-preview/d04662fccfb0fcbb8714006c219e468cd65c6afa?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/08mioeuSOF2bShSBsf99kp,Depressed
0ttMg7C0EVlE32tAezXaIj,by myself,james king,by myself,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27301d00b825850210b2ed7e4a3', 'width': 640}",2021-12-10,https://p.scdn.co/mp3-preview/dd39f0552591254023365f8807f0cb1c5bce8b29?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0ttMg7C0EVlE32tAezXaIj,Depressed
7qzml1MrEDlLJPAtwrCUWT,it's ok to leave,"['Zaini', 'vict molina']",it's ok to leave,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273fe3006f3fcdbddf0f4af59a1', 'width': 640}",2021-08-06,,https://open.spotify.com/track/7qzml1MrEDlLJPAtwrCUWT,Depressed
1o7x6rOuZhUthndWnJs7CT,are you still alone,"['Zebatin', 'Sølace']",alone forever,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2739c4b39ed1205582e7037cf3e', 'width': 640}",2021-06-04,https://p.scdn.co/mp3-preview/a0a724d872747316c2e0a6995e45200818198573?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/1o7x6rOuZhUthndWnJs7CT,Depressed
3Yf61qBDL0y5pVSGANYifS,weight,james king,weight,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e05a9935e29f8c216ea9d612', 'width': 640}",2021-10-29,https://p.scdn.co/mp3-preview/29862b953d88b49d856df22a3249647e590c04dc?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3Yf61qBDL0y5pVSGANYifS,Depressed
6kTfOzrp4PrGqYfV07JNYj,a promise not made for you,Zebatin,alone forever,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2739c4b39ed1205582e7037cf3e', 'width': 640}",2021-06-04,https://p.scdn.co/mp3-preview/a78768fde5137c6fab371b1f3f4afc9fd9d053e9?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/6kTfOzrp4PrGqYfV07JNYj,Depressed
48GFa3h6uNFAbOmzbPjbul,one and only,Kamo.,one and only,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27399330ce8db5504252dde64ba', 'width': 640}",2021-04-30,https://p.scdn.co/mp3-preview/b519831b51caaba390d7cc51534af2a27b11ce0b?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/48GFa3h6uNFAbOmzbPjbul,Depressed
0TP7UUtAsy2d4n2L5Ds3n6,false hope,Zebatin,alone forever,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2739c4b39ed1205582e7037cf3e', 'width': 640}",2021-06-04,https://p.scdn.co/mp3-preview/5b62658014217bbbef2bbe7f67745c32a2bb60f9?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0TP7UUtAsy2d4n2L5Ds3n6,Depressed
3Uz2iSRkvpEi8c9T28XAhX,stargazing,"['Siapan', 'Iriasona']",stargazing,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2734108df7ff998b712fc7bba63', 'width': 640}",2021-04-02,https://p.scdn.co/mp3-preview/3f91a145bdedf887a9e64f481b32c133008979c1?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3Uz2iSRkvpEi8c9T28XAhX,Depressed
4AL35ipeLY3R45DhAteP8H,self destructive,Vorsa,anywhere else but here.,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2734eb769fa3867b8a6d1175d5d', 'width': 640}",2020-09-24,https://p.scdn.co/mp3-preview/6dba4bcc169e9338924f9828bd3fbc4d8b6de86a?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/4AL35ipeLY3R45DhAteP8H,Depressed
4Dt0uzr0HfF7btkzsZUBDM,"it’s not you, it’s me",Zebatin,alone forever,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2739c4b39ed1205582e7037cf3e', 'width': 640}",2021-06-04,https://p.scdn.co/mp3-preview/2e8c63e82f86668917da38fafe4d66f3f8bc9c91?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/4Dt0uzr0HfF7btkzsZUBDM,Depressed
5SIEobqoYfSnpxMOAmU7ix,i've got you if you've got me - stripped version,artemis orion,i've got you if you've got me (stripped version),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273afb9e2bfa61fd95da5f7976d', 'width': 640}",2021-04-16,https://p.scdn.co/mp3-preview/2dadaeef4d08222858232317969e1915db6d6c42?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/5SIEobqoYfSnpxMOAmU7ix,Depressed
4d5LooOeH2ZRMZxR8VKpQO,upside down,Zebatin,alone forever,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2739c4b39ed1205582e7037cf3e', 'width': 640}",2021-06-04,https://p.scdn.co/mp3-preview/70589f4b7c6e732d6d0529f968888d62c3b75bfd?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/4d5LooOeH2ZRMZxR8VKpQO,Depressed
5YETjb7saBnGadaSq4H6Rp,switchblade,Vorsa,switchblade,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27352cb03993a7165bf6f1fe3f1', 'width': 640}",2021-07-01,https://p.scdn.co/mp3-preview/2c64917e3ba677118c011b1d47952b6745fe2cb5?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/5YETjb7saBnGadaSq4H6Rp,Depressed
5ZuozcqLnOJWnDtAZXmtvH,a little too much,"['Zebatin', 'Maberry']",alone forever,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2739c4b39ed1205582e7037cf3e', 'width': 640}",2021-06-04,https://p.scdn.co/mp3-preview/09c58b6cdd816c7f74450697eacf71a6be8ac2e3?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/5ZuozcqLnOJWnDtAZXmtvH,Depressed
6oHF6ZdlSnheaf26iHv0S8,rainy nights,"['Belfa', 'Hinshi']",rainy nights,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27307b5699ce3e66be1939f82cd', 'width': 640}",2021-04-09,https://p.scdn.co/mp3-preview/1de5d9417042e3cddd684870cec7c187891120f2?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/6oHF6ZdlSnheaf26iHv0S8,Depressed
0s5GlRjopx6U38wgsUvh1q,Feeling Sad,Swik,Missing Love,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273cef33d9dd4b39907653583e4', 'width': 640}",2021-03-19,https://p.scdn.co/mp3-preview/80a652daf35e7f97f1e74e7e2797a24bdb23664d?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0s5GlRjopx6U38wgsUvh1q,Depressed
4W8sUeokQKfHt1uTXp0Jq0,Broken,Lund,Broken,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e36f8ef1fb2f6553d96fbc64', 'width': 640}",2020-04-17,,https://open.spotify.com/track/4W8sUeokQKfHt1uTXp0Jq0,Depressed
6oxWKgDJMSS8GSumqNnA2l,I don't wanna hurt you,Swik,Missing Love,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273cef33d9dd4b39907653583e4', 'width': 640}",2021-03-19,https://p.scdn.co/mp3-preview/cb49642fe13eb31278f3e97704f77eb3e1390065?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/6oxWKgDJMSS8GSumqNnA2l,Depressed
4xhWfr0tyA7BGL7eXo8KnV,ALL GIRLS ARE THE SAME,RØNIN,ALL GIRLS ARE THE SAME,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f3d82693efc7cb2dab2c33f0', 'width': 640}",2020-04-30,https://p.scdn.co/mp3-preview/4bcd490b45d17c244e0c674d859c33031c37155d?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/4xhWfr0tyA7BGL7eXo8KnV,Depressed
0nXfwXKw3r2EOUfwTqXFo6,Burnin',Swik,Missing Love,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273cef33d9dd4b39907653583e4', 'width': 640}",2021-03-19,https://p.scdn.co/mp3-preview/3491d8b10ead0393b0d88c87dd0401bb962bc922?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0nXfwXKw3r2EOUfwTqXFo6,Depressed
52okn5MNA47tk87PeZJLEL,Let You Down,NF,Perception,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273cd733919ee57d0cc466e152f', 'width': 640}",2017-10-06,,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL,Depressed
19uiF1Ry1ZPIF63q6QD3YP,Falling in Love,Swik,Missing Love,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273cef33d9dd4b39907653583e4', 'width': 640}",2021-03-19,https://p.scdn.co/mp3-preview/6e23d8f045309fb822b644bbccf29b1c61c673b2?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/19uiF1Ry1ZPIF63q6QD3YP,Depressed
4ZLzoOkj0MPWrTLvooIuaa,Get You The Moon (feat. Snøw),"['Kina', 'Snøw']",Get You The Moon (feat. Snøw),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2730a64e2680bbc44107022e326', 'width': 640}",2018-10-08,https://p.scdn.co/mp3-preview/287a7fe807f7ed922c1c314d04a12a03f2e1a7d7?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa,Depressed
5UchNHhcxVkA6P3rRR4tRr,I want to fall with you,Swik,Missing Love,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273cef33d9dd4b39907653583e4', 'width': 640}",2021-03-19,https://p.scdn.co/mp3-preview/e7d6a40326865714d3eefc708cbf7ea4b257abba?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/5UchNHhcxVkA6P3rRR4tRr,Depressed
22Cav3vzbi5dvtNDfv7uGm,Sometimes,"['Laevi', 'Vietta']",Sometimes,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2731ca6de99835129e74a1412fa', 'width': 640}",2021-03-12,https://p.scdn.co/mp3-preview/80d0b0ba3dc855c03873ac05cc7506fef4d37881?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/22Cav3vzbi5dvtNDfv7uGm,Depressed
164ElvOdvJylfkRmfgfKPF,Slow Down,Sølace,Slow Down,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2732d093bdc59aa68577d5a138e', 'width': 640}",2021-03-05,https://p.scdn.co/mp3-preview/14b9f5b4174dd0d82336bf1d348881f4eee12cea?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/164ElvOdvJylfkRmfgfKPF,Depressed
5VzlEqe6AEGhSudHshINjF,Everything,Valera,Everything,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273a8a650540ecf1823991eb315', 'width': 640}",2021-02-26,https://p.scdn.co/mp3-preview/63e13915d00720ba3a9c558d8ca2f9e9f3748f0b?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/5VzlEqe6AEGhSudHshINjF,Depressed
6rxN2kF0tbT7h1y1waFkiY,Change for You,"['Zebatin', 'Julia Alexa']",Change for You,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27383bc81dd7e7042b7bc279a76', 'width': 640}",2021-02-19,https://p.scdn.co/mp3-preview/b60d72c7aa1274b819f8b346851799e4f713275c?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/6rxN2kF0tbT7h1y1waFkiY,Depressed
23LkfF2wVAYZeLiq36BF2h,Promise Me,"['swablu', 'Fallen Oceans']",Promise Me,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ca23e06dcde3d75956048ba5', 'width': 640}",2021-02-12,https://p.scdn.co/mp3-preview/f40fdf9daed9ba0b2d44ad5978040f3755969491?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/23LkfF2wVAYZeLiq36BF2h,Depressed
0vcTGFIYotxgZtsReVkw8B,Seventeen,"['SVMP', 'Zebatin']",Seventeen,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2732117d78921c78bdc0d39a1eb', 'width': 640}",2021-01-27,https://p.scdn.co/mp3-preview/1b668ee077ab489d0028dc8c41966ef461861860?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0vcTGFIYotxgZtsReVkw8B,Depressed
2eRTpLG0tb6f1gRVjI73DQ,Hold My Hand,Hypx,Hold My Hand,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27342a44b0091546a495a8d18e5', 'width': 640}",2021-01-29,,https://open.spotify.com/track/2eRTpLG0tb6f1gRVjI73DQ,Depressed
2pxoDwlQIUVsh6aw41hR8p,Can't Seem to Be Enough,"['Hypx', 'Sølace']",Can't Seem to Be Enough,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2732a82d24d65ec99242f764bed', 'width': 640}",2021-01-01,,https://open.spotify.com/track/2pxoDwlQIUVsh6aw41hR8p,Depressed
1doDUiGBnzCvo5VCUq59L1,i'd rather be alone,boodahki,i'd rather be alone,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b1770b566ae6fb475e6a19f2', 'width': 640}",2021-02-26,https://p.scdn.co/mp3-preview/199c673b3d8026ab671cb658fb9e632b2338fcbd?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/1doDUiGBnzCvo5VCUq59L1,Depressed
