id,track_name,artist_name,album_name,album_cover,release_date,preview_link,spotify_link,playlist_mood
676tQQmFrilCR8L7kxRcGd,Never Love You Again (with Little Big Town & Bryn Christopher),"['Cheat Codes', 'Little Big Town', 'Bryn Christopher']",Never Love You Again (with Little Big Town & Bryn Christopher),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2736f0a185445ccd85924029ddc', 'width': 640}",2021-07-16,https://p.scdn.co/mp3-preview/98c6b440b980b7f8812bb6884f219e0f739c3275?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/676tQQmFrilCR8L7kxRcGd,Happy
6tS1Fm9z3UKuLSxrinY3pC,Runaway (with Sigala and JP Cooper),"['R3HAB', 'Sigala', 'JP Cooper']",Runaway (with Sigala and JP Cooper),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ced23cda6037331c23164112', 'width': 640}",2021-08-20,https://p.scdn.co/mp3-preview/6fac39fdf794a3f2bd632fc4c4b8cbfc3710dbd1?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/6tS1Fm9z3UKuLSxrinY3pC,Happy
6oYXbji1rn7U6bFuNYekpQ,Run,"['Becky Hill', 'Galantis']",Run,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273c1a5c0964a78a3315c6bb251', 'width': 640}",2022-02-18,,https://open.spotify.com/track/6oYXbji1rn7U6bFuNYekpQ,Happy
1c1sdxrYLIiuJOlE7PPttb,Love Me Now (feat. Zoe Wees),"['Kygo', 'Zoe Wees']",Love Me Now (feat. Zoe Wees),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2737740a461c649b106623ce501', 'width': 640}",2021-08-13,https://p.scdn.co/mp3-preview/58fd51ef7e84c474c58711ea26b3d41fb2aa0755?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/1c1sdxrYLIiuJOlE7PPttb,Happy
0mA7zotmg2ZFMRALljdZsS,Cloudy Day,Tones And I,Cloudy Day,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d2cf6639f08099bdb14e388d', 'width': 640}",2021-06-10,https://p.scdn.co/mp3-preview/dcc41ccc5fc230ec107c6acaa2d4c98a6fc1f207?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0mA7zotmg2ZFMRALljdZsS,Happy
140XpWSdJ0jZEbLj9iVnPA,The Best Days (feat. Tabitha),"['Sam Feldt', 'Karma Child', 'Tabitha']",The Best Days (feat. Tabitha),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27311d1524a32dcdc5eea3011fb', 'width': 640}",2020-11-20,https://p.scdn.co/mp3-preview/0a23d9c6a279cc56de79120961da502b6c59df06?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/140XpWSdJ0jZEbLj9iVnPA,Happy
2ntTfXxuIi3jlePOKSz26N,Risk It All,"['Ella Henderson', 'House Gospel Choir', 'Just Kiddin']",Risk It All,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ec21b5dbbed1801af880fee2', 'width': 640}",2021-08-20,https://p.scdn.co/mp3-preview/da5c4db49686a871908ec2b7152ba183715cf0f7?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/2ntTfXxuIi3jlePOKSz26N,Happy
53kWAAfx7IopXRa31MQHB8,Good Vibes,"['HRVY', 'Matoma']",Good Vibes,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e89c808ecfc789a092396b53', 'width': 640}",2020-09-04,,https://open.spotify.com/track/53kWAAfx7IopXRa31MQHB8,Happy
79wbJeLkXOlJh4AzaWCWfL,How Will I Know,"['Whitney Houston', 'Clean Bandit']",How Will I Know,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b2aa69dca3e0918427e6b2db', 'width': 640}",2021-09-24,https://p.scdn.co/mp3-preview/1fc1d7e174329ba376da9213bf441910fd775787?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/79wbJeLkXOlJh4AzaWCWfL,Happy
0DmAvNCAK08oCi7miSZUIY,Lasting Lover,"['Sigala', 'James Arthur']",Lasting Lover,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273c81e8266fc5973137c314afc', 'width': 640}",2020-09-04,https://p.scdn.co/mp3-preview/d1062519fb9d753795405a8ca6110195bcb9cbac?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0DmAvNCAK08oCi7miSZUIY,Happy
3OUlwrGsM6xGuA66YVpeGT,Smile,Benjamin Ingrosso,Smile,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d8b5bac5cbdefcdceb862888', 'width': 640}",2021-05-21,https://p.scdn.co/mp3-preview/a5c89eaae42955ac9fd01948c978a5d237068953?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3OUlwrGsM6xGuA66YVpeGT,Happy
4UuGBDjt8gLXsANZqZxMBz,Love You Better,"['John De Sohn', 'Rasmus Hagen']",Love You Better,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b49a6626f7e37a67fa2b3a81', 'width': 640}",2019-11-15,https://p.scdn.co/mp3-preview/d029e76deab84fa78c6d8005da703c2ab5a86d1f?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/4UuGBDjt8gLXsANZqZxMBz,Happy
18RdChpgvaAO7GXDjLks2B,Friends,Ella Henderson,Glorious,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e878ff6b93bdc62d81e46823', 'width': 640}",2019-11-08,https://p.scdn.co/mp3-preview/e70d72e73106dc45ac22758969a078a5f046e5f1?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/18RdChpgvaAO7GXDjLks2B,Happy
1V7bZ9gEIwFQpm8yGxRHNA,If You Really Love Me (How Will I Know),"['David Guetta', 'MistaJam', 'John Newman']",If You Really Love Me (How Will I Know),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ad94cf39e09fca60f922c27f', 'width': 640}",2021-07-02,https://p.scdn.co/mp3-preview/5d91168035d91581a2ed8896b3ad70a2af05c158?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/1V7bZ9gEIwFQpm8yGxRHNA,Happy
3oiLlbBynuErymca4Dwp5H,Get To Know You,Samantha Harvey,Get To Know You,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273438f79d65c19790e3e645449', 'width': 640}",2019-11-08,https://p.scdn.co/mp3-preview/138aa5b7b3ed94c765dd807bd068667c4f3e4b72?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3oiLlbBynuErymca4Dwp5H,Happy
4iEJ3AXbzJYSK59SkH3DMu,Dumb,Jubël,Dumb,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273520fd981cda5197a4050761c', 'width': 640}",2021-05-14,https://p.scdn.co/mp3-preview/d2632a64876d48a132b107bebc55be811acdda92?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/4iEJ3AXbzJYSK59SkH3DMu,Happy
6Tio0ZoDeSQnI7EBAqWer2,Cover Me In Sunshine,"['P!nk', 'Willow Sage Hart']",Cover Me In Sunshine,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e465904fbcc8de1920c60867', 'width': 640}",2021-02-12,https://p.scdn.co/mp3-preview/2fd3a018ce101eedc8cae7c4286e146eea780296?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/6Tio0ZoDeSQnI7EBAqWer2,Happy
2SUxn2O9NHL6GHGQFgwCY0,2step,Ed Sheeran,=,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ef24c3fdbf856340d55cfeb2', 'width': 640}",2021-10-29,https://p.scdn.co/mp3-preview/87cc1598ed7fefec28579e56ed80a158076f6cb9?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/2SUxn2O9NHL6GHGQFgwCY0,Happy
6VYIVgVqEIwzRwpJz5rMa4,Pick Me Up,"['Sam Feldt', 'Sam Fischer']",Pick Me Up,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27345b802485b79ab7312863652', 'width': 640}",2021-05-28,https://p.scdn.co/mp3-preview/0e8e6bb952d8d167f468ad7c84186acc0c4fef6c?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/6VYIVgVqEIwzRwpJz5rMa4,Happy
6nACZEZIt1CIBmF09r5Pb5,Remember This,Jonas Brothers,Remember This,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f3bbdf1413d9edf740103b77', 'width': 640}",2021-06-19,,https://open.spotify.com/track/6nACZEZIt1CIBmF09r5Pb5,Happy
5YqdiryRmdAzYFlxo43hAJ,Missing Piece,Vance Joy,Missing Piece,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d41a053ba79b2f990e880dde', 'width': 640}",2021-05-19,https://p.scdn.co/mp3-preview/bdfbac995d0677953fe9dbbc08d39d4e1eecd5f5?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/5YqdiryRmdAzYFlxo43hAJ,Happy
3FeVmId7tL5YN8B7R3imoM,My Universe,"['Coldplay', 'BTS']",My Universe,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f60a9b7e2abafc38da31f575', 'width': 640}",2021-09-24,https://p.scdn.co/mp3-preview/875a228ea57ea936f48100f4110b9fca60b910ed?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3FeVmId7tL5YN8B7R3imoM,Happy
5ow0sNF1zSqp71Ix5jEXWU,Dancing in the Moonlight (feat. NEIMY),"['Jubël', 'NEIMY']",Dancing in the Moonlight (feat. NEIMY),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273760b73048263d208cab8d864', 'width': 640}",2018-06-22,https://p.scdn.co/mp3-preview/72604df496d10c87a2cc11c11426a8036e201077?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/5ow0sNF1zSqp71Ix5jEXWU,Happy
5iFQfP3AqVnHHS89LKQisL,Anyone For You (Tiger Lily),George Ezra,Anyone For You (Tiger Lily),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273438a6fca4d2cc253f00419c2', 'width': 640}",2022-01-28,https://p.scdn.co/mp3-preview/5133d46262858a4a97e3e65c22858ed371df7622?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/5iFQfP3AqVnHHS89LKQisL,Happy
2wenGTypSYHXl1sN1pNC7X,Slow Dance (feat. Ava Max) - Sam Feldt Remix,"['AJ Mitchell', 'Ava Max', 'Sam Feldt']",Slow Dance (feat. Ava Max) [Sam Feldt Remix],"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2738341363087b243b6dc2d4962', 'width': 640}",2019-10-25,https://p.scdn.co/mp3-preview/c8f6ba91edb82ce6922803c5845f18b0fbb3a3e0?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/2wenGTypSYHXl1sN1pNC7X,Happy
0H8Tclo4x4kbZruQtZFNSX,I Just Called,"['NEIKED', 'Anne-Marie', 'Latto']",I Just Called,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273edf18d3f1a163873a0cbd5b6', 'width': 640}",2022-05-27,https://p.scdn.co/mp3-preview/362306d7b91d20c5f353920b49538d6b996cc0d9?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0H8Tclo4x4kbZruQtZFNSX,Happy
0e8nrvls4Qqv5Rfa2UhqmO,THATS WHAT I WANT,Lil Nas X,MONTERO,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273be82673b5f79d9658ec0a9fd', 'width': 640}",2021-09-17,https://p.scdn.co/mp3-preview/d62f4961618e4b4d40d823a11c6a6c1bf3fbd649?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0e8nrvls4Qqv5Rfa2UhqmO,Happy
0939D7aT18uBDS2MTjWzct,Higher Power,Coldplay,Higher Power,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b1092c02972b0bfd91703f75', 'width': 640}",2021-05-07,https://p.scdn.co/mp3-preview/2d55b9267a4f0fc809f03ee7e7d0527485332d21?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0939D7aT18uBDS2MTjWzct,Happy
2wVQcA1YCuGL6EW0QbgVoV,Everything But You (feat. A7S),"['Clean Bandit', 'A7S']",Everything But You (feat. A7S),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273c87c66550f49a53a7093ead4', 'width': 640}",2022-02-18,https://p.scdn.co/mp3-preview/bc384a78c6c23f97708e0014fa932e4bfabc336d?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/2wVQcA1YCuGL6EW0QbgVoV,Happy
31qCy5ZaophVA81wtlwLc4,Anyone,Justin Bieber,Anyone,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2734b02db5cefb177ff97346cf2', 'width': 640}",2021-01-01,,https://open.spotify.com/track/31qCy5ZaophVA81wtlwLc4,Happy
763ynRN90zLEp9hrNNINjl,Lease On Life,Andy Grammer,Lease On Life,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273dd8dde3f5b56874d8d790938', 'width': 640}",2021-06-28,https://p.scdn.co/mp3-preview/40099de8f632088e78080d7f6e6c0a4e926fcfcf?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/763ynRN90zLEp9hrNNINjl,Happy
2VvHa9p1kkTmaCMq0exODA,Tangerine Skies,Declan J Donovan,Tangerine Skies,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f9c0b11e49c80f85ceb33728', 'width': 640}",2020-04-24,,https://open.spotify.com/track/2VvHa9p1kkTmaCMq0exODA,Happy
6pU7kdmhRvhc8twYRl14bD,Somebody,Dagny,Somebody,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273c1ea7020a82c03b6f089ddfe', 'width': 640}",2020-05-01,https://p.scdn.co/mp3-preview/e7f924ff879cd13b6b1cf41a7417e123ab5f7ad6?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/6pU7kdmhRvhc8twYRl14bD,Happy
6VIYEyjNW71NnIGEduf8D8,Remind Me,Tom Grennan,Remind Me,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2731f66f06d8bb9dbd873c57155', 'width': 640}",2022-03-18,https://p.scdn.co/mp3-preview/6bc02fe5e188842f283144ebafecff6ee119dd26?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/6VIYEyjNW71NnIGEduf8D8,Happy
1gX4wETtMGvOB7u1proVfj,Call On Me,RAYE,Call On Me,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27327825c288d849507f56d6173', 'width': 640}",2021-06-11,,https://open.spotify.com/track/1gX4wETtMGvOB7u1proVfj,Happy
3wYOGJYD31sLRmBgCvWxa4,I Found You,"['Cash Cash', 'Andy Grammer']",I Found You,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b99c3949da17440bece98b11', 'width': 640}",2020-02-28,https://p.scdn.co/mp3-preview/aab0e06ceb93d9e6b28be7a7133e4fd2098b0396?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3wYOGJYD31sLRmBgCvWxa4,Happy
3rk4aJ0vAj3cFUIQEeASkT,Green Green Grass,George Ezra,Green Green Grass,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e8a6aeabb9c999341e2c405c', 'width': 640}",2022-04-22,https://p.scdn.co/mp3-preview/b1212f91d1c4a4a488636877be16cf610ab8aa18?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3rk4aJ0vAj3cFUIQEeASkT,Happy
2gZwBmkSmsVfEPFWGuWTDk,Best Is Yet To Come (with Kyle Reynolds),"['Gryffin', 'Kyle Reynolds']",Best Is Yet To Come (with Kyle Reynolds),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f9c6a9f955209705ebfd78ca', 'width': 640}",2021-06-02,,https://open.spotify.com/track/2gZwBmkSmsVfEPFWGuWTDk,Happy
0ZXdzaT1k688dkpNeEgQiV,I Don't Know Why,"['NOTD', 'Astrid S']",I Don't Know Why,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d766fd9e96ce4be7776759a4', 'width': 640}",2020-05-08,,https://open.spotify.com/track/0ZXdzaT1k688dkpNeEgQiV,Happy
5c0lWlmIyCq7hzBhpZasYL,Weekend Vibe,Jubël,Weekend Vibe,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273a043add9fa707d3f973501fc', 'width': 640}",2021-01-15,https://p.scdn.co/mp3-preview/35be43e7cce613443c309a989cb1bef1559c02da?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/5c0lWlmIyCq7hzBhpZasYL,Happy
0VrgIjDkmDwlgZk54Try2u,Little Bit Of Love,JP Cooper,Little Bit Of Love,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e13c1f2b5330270eab71e8ea', 'width': 640}",2020-05-08,,https://open.spotify.com/track/0VrgIjDkmDwlgZk54Try2u,Happy
0osvOdeD3YXZiWkT8MKolJ,Lifestyle (feat. Adam Levine),"['Jason Derulo', 'Adam Levine', 'Maroon 5']",Lifestyle (feat. Adam Levine),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2730995575e512dba5834593839', 'width': 640}",2021-01-21,https://p.scdn.co/mp3-preview/2d88826970bec2dfd55d0df03a22ab1d1389dbd8?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0osvOdeD3YXZiWkT8MKolJ,Happy
1WCEAGGRD066z2Q89ObXTq,Crazy What Love Can Do,"['David Guetta', 'Becky Hill', 'Ella Henderson']",Crazy What Love Can Do,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273654c0a1cb2c30dd8e11c0186', 'width': 640}",2022-04-08,https://p.scdn.co/mp3-preview/2cc1972578a605dc0c285803ce1a8f9d78143fa9?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/1WCEAGGRD066z2Q89ObXTq,Happy
4LmN3eU1R1vVEdKuDELpGk,All I Know So Far,P!nk,All I Know So Far,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2734bbe90f83d8fcf0c88e0b3cc', 'width': 640}",2021-05-07,https://p.scdn.co/mp3-preview/15cca5c783229cb6041cf6ae3f61e6156386f700?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/4LmN3eU1R1vVEdKuDELpGk,Happy
5KCbr5ndeby4y4ggthdiAb,Wonder,Shawn Mendes,Wonder,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2733d9621bb2904dc57a60a6b36', 'width': 640}",2020-10-02,,https://open.spotify.com/track/5KCbr5ndeby4y4ggthdiAb,Happy
23EquxExXkNmGCCY96P0Iu,Hailey,Justin Bieber,Justice (The Complete Edition),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2730cad1d28e91209690bdfb907', 'width': 640}",2021-10-08,,https://open.spotify.com/track/23EquxExXkNmGCCY96P0Iu,Happy
2ZzHR2sOKAOKyN8efCa69E,Move,DNCE,Move,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273a43089fdee4ee1c9e0bb11c1', 'width': 640}",2022-05-06,,https://open.spotify.com/track/2ZzHR2sOKAOKyN8efCa69E,Happy
7GajHE5z66qqmzTrKVFCab,Take Care of You,Ella Henderson,Take Care of You,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273382a24579f47ccebc887a23a', 'width': 640}",2020-06-12,https://p.scdn.co/mp3-preview/d06c422d1972b642be0b393964653406f39a2087?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/7GajHE5z66qqmzTrKVFCab,Happy
3eJH2nAjvNXdmPfBkALiPZ,Acapulco,Jason Derulo,Acapulco,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2738544aa5ba43894b7103ec757', 'width': 640}",2021-09-03,https://p.scdn.co/mp3-preview/229d257fecc8343ef04c1126d814d0cb2e84b28f?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3eJH2nAjvNXdmPfBkALiPZ,Happy
1e9oZCCiX42nJl0AcqriVo,Watermelon Sugar,Harry Styles,Watermelon Sugar,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2737cf2b9825bb43083d123ac22', 'width': 640}",2019-11-17,,https://open.spotify.com/track/1e9oZCCiX42nJl0AcqriVo,Happy
43Hit5V2BpPq2vxvca3ysc,Lean On Me,Sandro Cavazza,Lean On Me,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e53b654d326569573f231928', 'width': 640}",2020-10-09,,https://open.spotify.com/track/43Hit5V2BpPq2vxvca3ysc,Happy
5pE4OLVJh5rjaLERbUgBB2,Be Kind,Zak Abel,Be Kind,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e014f1c54d9ccc6cf00ef6b0', 'width': 640}",2021-02-25,,https://open.spotify.com/track/5pE4OLVJh5rjaLERbUgBB2,Happy
4uX1pkSuSidzJxT4eWL7x1,Good Mood - Original Song From Paw Patrol: The Movie,Adam Levine,Good Mood (Original Song From Paw Patrol: The Movie),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2737aedfd62df0f4fcd5c453ac0', 'width': 640}",2021-08-06,,https://open.spotify.com/track/4uX1pkSuSidzJxT4eWL7x1,Happy
