id,track_name,artist_name,album_name,album_cover,release_date,preview_link,spotify_link,playlist_mood
5IVuqXILoxVWvWEPm82Jxr,Crazy In Love (feat. Jay-Z),"['Beyoncé', 'JAY-Z']",Dangerously In Love,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27345680a4a57c97894490a01c1', 'width': 640}",2003-06-24,https://p.scdn.co/mp3-preview/89df4a520247a8f35f19ad2ba565a7f086c8c07d?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/5IVuqXILoxVWvWEPm82Jxr,Excited
2lnzGkdtDj5mtlcOW2yRtG,"Whenever, Wherever",Shakira,Laundry Service,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2731f400a1f4d821b00824cf58f', 'width': 640}",2001-11-13,https://p.scdn.co/mp3-preview/a19675c31730744dc816dbf4e5ded615be1d740d?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/2lnzGkdtDj5mtlcOW2yRtG,Excited
5TmFTHZp7HjBXjjsFvCY6h,Destination Calabria - Radio Edit,"['Alex Gaudino', 'Crystal Waters']",Destination Calabria,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2739ddec2a9c771fcd96ca3fe1d', 'width': 640}",2007-02-19,https://p.scdn.co/mp3-preview/ac67101e3083527135041e40360f3f01e2344677?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/5TmFTHZp7HjBXjjsFvCY6h,Excited
6jEZLz3YpnEBRpVkv35AmP,Gasolina,Daddy Yankee,Barrio Fino (Bonus Track Version),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2737f68406bafad6162f6acdf8a', 'width': 640}",2004-07-13,,https://open.spotify.com/track/6jEZLz3YpnEBRpVkv35AmP,Excited
2PpruBYCo4H7WOBJ7Q2EwM,Hey Ya!,Outkast,Speakerboxxx/The Love Below,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2736a6387ab37f64034cdc7b367', 'width': 640}",2003,https://p.scdn.co/mp3-preview/3196afed0e89dcef43923ede55e0587d5542c9ab?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/2PpruBYCo4H7WOBJ7Q2EwM,Excited
7GbqE3MlkKosIaCvf50JRK,"Lady Marmalade - From ""Moulin Rouge"" Soundtrack","['Christina Aguilera', ""Lil' Kim"", 'Mýa', 'P!nk']",Moulin Rouge,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e6e0891de00a924b0f186d0c', 'width': 640}",2001-09-03,,https://open.spotify.com/track/7GbqE3MlkKosIaCvf50JRK,Excited
0k2GOhqsrxDTAbFFSdNJjT,Temperature,Sean Paul,The Trinity,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27369ba684e533706bafe248ef3', 'width': 640}",2005-09-26,https://p.scdn.co/mp3-preview/83b1e8dd76d41d071e6f9e780ec45607d0ebea94?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0k2GOhqsrxDTAbFFSdNJjT,Excited
04KTF78FFg8sOHC1BADqbY,Hot In Herre,Nelly,Nellyville,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273a8b9f97b9ea065b9a857e93f', 'width': 640}",2002-06-25,,https://open.spotify.com/track/04KTF78FFg8sOHC1BADqbY,Excited
7iL6o9tox1zgHpKUfh9vuC,In Da Club,50 Cent,Get Rich Or Die Tryin',"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d843fabb75fef14010e30cae', 'width': 640}",2003-02-06,,https://open.spotify.com/track/7iL6o9tox1zgHpKUfh9vuC,Excited
0BBOLOV5JntPL3341swIre,Turn Me On,Kevin Lyttle,Kevin Lyttle (US Domestic Release),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27373b8d34fa1ece5bb3cbf6bfb', 'width': 640}",2004-03-30,https://p.scdn.co/mp3-preview/6a4944215090dfda1fd38979ad459ec2612d8fff?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0BBOLOV5JntPL3341swIre,Excited
3aw9iWUQ3VrPQltgwvN9Xu,Family Affair,Mary J. Blige,No More Drama,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273096a7fc9668305db9d3175fc', 'width': 640}",2001-01-01,,https://open.spotify.com/track/3aw9iWUQ3VrPQltgwvN9Xu,Excited
4wH4dJgrsxONID6KS2tDQM,Maneater,Nelly Furtado,Loose,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273a6f439c8957170652f9410e2', 'width': 640}",2006-01-01,,https://open.spotify.com/track/4wH4dJgrsxONID6KS2tDQM,Excited
30cSNer6TV8x2utjULVeQ5,SOS,Rihanna,A Girl Like Me,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d744a51e193d52170070062b', 'width': 640}",2006-04-10,,https://open.spotify.com/track/30cSNer6TV8x2utjULVeQ5,Excited
7jOuIhMrkiKj7bvYhRqaym,Low (feat. T-Pain),"['Flo Rida', 'T-Pain']",Low (feat. T-Pain),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27371cf8426c4adcf1fa036ea68', 'width': 640}",2008-03-01,https://p.scdn.co/mp3-preview/17cc748f4a7cb55d3e3cef10784d406d0679438a?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/7jOuIhMrkiKj7bvYhRqaym,Excited
6ic8OlLUNEATToEFU3xmaH,Gimme More,Britney Spears,Blackout,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ca10fae7d292c52f7e8b11ca', 'width': 640}",2007-10-25,https://p.scdn.co/mp3-preview/759be80fb1378fd49f6c7ad48c3513c05c53a7d7?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/6ic8OlLUNEATToEFU3xmaH,Excited
14iN3o8ptQ8cFVZTEmyQRV,I Kissed A Girl,Katy Perry,One Of The Boys,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2733f97d4244eff5852477d9ee0', 'width': 640}",2008-06-17,,https://open.spotify.com/track/14iN3o8ptQ8cFVZTEmyQRV,Excited
1QV6tiMFM6fSOKOGLMHYYg,Poker Face,Lady Gaga,The Fame,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e691217483df8798445c82e2', 'width': 640}",2008-01-01,,https://open.spotify.com/track/1QV6tiMFM6fSOKOGLMHYYg,Excited
4kLLWz7srcuLKA7Et40PQR,I Gotta Feeling,Black Eyed Peas,THE E.N.D. (THE ENERGY NEVER DIES) [Deluxe Version],"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2730bd44f5ff9ecc99f7770acc5', 'width': 640}",2009-01-01,,https://open.spotify.com/track/4kLLWz7srcuLKA7Et40PQR,Excited
32yIEFS62uS5ryhr2Xlooj,Hotel Room Service,Pitbull,Hotel Room Service,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d41866c3d31cbb1e7e8d6af0', 'width': 640}",2009-06-11,https://p.scdn.co/mp3-preview/1c1ed802d84aa5dc75e9a11f3b51d95fa3389fd3?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/32yIEFS62uS5ryhr2Xlooj,Excited
0BxfFnk0YzONqvmrkO0QrB,Don't Cha,"['The Pussycat Dolls', 'Busta Rhymes']",PCD,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735d9edaa7b844f929a5b2973e', 'width': 640}",2005-01-01,,https://open.spotify.com/track/0BxfFnk0YzONqvmrkO0QrB,Excited
5R9a4t5t5O0IsznsrKPVro,Single Ladies (Put a Ring on It),Beyoncé,I AM...SASHA FIERCE,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273801c4d205accdba0a468a10b', 'width': 640}",2008-11-17,https://p.scdn.co/mp3-preview/aae735920781f8859e57e8032c7ccb3c09a47f3e?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/5R9a4t5t5O0IsznsrKPVro,Excited
0O45fw2L5vsWpdsOdXwNAR,SexyBack (feat. Timbaland),"['Justin Timberlake', 'Timbaland']",FutureSex/LoveSounds,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273c6ba98fd3f3b396a6c6f7091', 'width': 640}",2006-09-12,https://p.scdn.co/mp3-preview/3af350f8ed4f9c7ba17773cb79a9b5804846838e?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0O45fw2L5vsWpdsOdXwNAR,Excited
49FYlytm3dAAraYgpoJZux,Umbrella,"['Rihanna', 'JAY-Z']",Good Girl Gone Bad: Reloaded,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f9f27162ab1ed45b8d7a7e98', 'width': 640}",2008-06-02,,https://open.spotify.com/track/49FYlytm3dAAraYgpoJZux,Excited
6naxalmIoLFWR0siv8dnQQ,Oops!...I Did It Again,Britney Spears,Oops!... I Did It Again,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2732aa20611c7fb964a74ab01a6', 'width': 640}",2000-05-16,https://p.scdn.co/mp3-preview/52bb73e57b05641dd4ce1f444c135a1b5f145b66?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/6naxalmIoLFWR0siv8dnQQ,Excited
0jDWRUbxSn8zQlwFbeLHwo,Evacuate The Dancefloor,Cascada,Evacuate The Dancefloor,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273a1609ddc99678b2f3657d3ec', 'width': 640}",2009-01-01,,https://open.spotify.com/track/0jDWRUbxSn8zQlwFbeLHwo,Excited
7LqjznQwfrax7MjQXmxqdQ,Jenny from the Block (feat. Jadakiss & Styles P.) - Track Masters Remix,"['Jennifer Lopez', 'Jadakiss', 'Styles P']",This Is Me...Then,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273a1bf4c1efc808162ac95090f', 'width': 640}",2002,https://p.scdn.co/mp3-preview/34bd8a25ab103eb01b2ef9a0e650542378359651?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/7LqjznQwfrax7MjQXmxqdQ,Excited
4x3XzqDLZbRF7Ap6MIaJ9a,Bad Romance,Lady Gaga,The Fame Monster (International Deluxe),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27394f32e15943c2a479f565f8c', 'width': 640}",2009-11-18,,https://open.spotify.com/track/4x3XzqDLZbRF7Ap6MIaJ9a,Excited
1oHClQEgDmmbcEx12Kc5nZ,4 Minutes (feat. Justin Timberlake & Timbaland),"['Madonna', 'Justin Timberlake', 'Timbaland']",Celebration (double disc version),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2738f9f218b386e6aeb27184307', 'width': 640}",2009-09-18,https://p.scdn.co/mp3-preview/9604d99ca8b7fbfb98e9eef90410044884626bee?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/1oHClQEgDmmbcEx12Kc5nZ,Excited
4NOZ35Dhucr6UlVyLOtktd,Dangerous,"['Kardinal Offishall', 'Akon']",Not 4 Sale,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273cedc24abc2e757d13b386d1e', 'width': 640}",2008-01-01,,https://open.spotify.com/track/4NOZ35Dhucr6UlVyLOtktd,Excited
0Qn0i8df7Q76ej3RAXAtI2,Rock This Party - Everybody Dance Now,"['Bob Sinclar', 'Cutee B.', 'DollarMan', 'Big Ali', 'Makedah']",Rock This Party (Everybody Dance Now),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2730276d3ff34388d8787b591cf', 'width': 640}",2006-08-22,https://p.scdn.co/mp3-preview/726c9f1f2f56dd34989113d1472f85d86a8360df?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0Qn0i8df7Q76ej3RAXAtI2,Excited
6a8GbQIlV8HBUW3c6Uk9PH,I Know You Want Me (Calle Ocho),Pitbull,Pitbull Starring In Rebelution,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27326d73ab8423a350faa5d395a', 'width': 640}",2009-10-23,https://p.scdn.co/mp3-preview/4b91e3d51285f83e4bb9cd74c595c92a4c503cfb?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/6a8GbQIlV8HBUW3c6Uk9PH,Excited
4fixebDZAVToLbUCuEloa2,Womanizer,Britney Spears,Circus (Deluxe Version),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27354c6edd554935d73e159e199', 'width': 640}",2008-12-02,https://p.scdn.co/mp3-preview/a20a3aa314b7c8c75e0d10b458b623801c7befb9?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/4fixebDZAVToLbUCuEloa2,Excited
4N0tDOF2bo9JEpSqLNlpjq,Glamorous,"['Fergie', 'Ludacris']",The Dutchess,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27310591d448ff910d4275893a6', 'width': 640}",2006-09-13,,https://open.spotify.com/track/4N0tDOF2bo9JEpSqLNlpjq,Excited
1AWQoqb9bSvzTjaLralEkT,Rock Your Body,Justin Timberlake,Justified,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273346a5742374ab4cf9ed32dee', 'width': 640}",2002-11-04,https://p.scdn.co/mp3-preview/b8107de56aa80cecd7801cd6fca284bebfc5113b?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/1AWQoqb9bSvzTjaLralEkT,Excited
2Mpj1Ul5OFPyyP4wB62Rvi,Survivor,Destiny's Child,Survivor,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273163cdae7f1e2c82786a84e3e', 'width': 640}",2001-05-01,https://p.scdn.co/mp3-preview/68d7c54827a2b21760e772dd648f832b1ea38beb?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/2Mpj1Ul5OFPyyP4wB62Rvi,Excited
3850dYVgOFIXJh5U4BFEWH,Hung Up,Madonna,Confessions on a Dance Floor,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273efcbc3f42da96cea7583bb6f', 'width': 640}",2005-11-11,https://p.scdn.co/mp3-preview/e75e47a5738a5f816c476ddebae9197fca22a975?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3850dYVgOFIXJh5U4BFEWH,Excited
3oobWqIgYrSRg18uqRuPIF,Superstar,Jamelia,Thank You,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2733c0f5882f5ad3bc6fa4e2b8d', 'width': 640}",2003-06-30,https://p.scdn.co/mp3-preview/5f750cc76b0340648a31cf859dc836909a919e3b?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3oobWqIgYrSRg18uqRuPIF,Excited
0eH2eHURaXUP15D8gQlfjx,LoveGame,Lady Gaga,The Fame,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e691217483df8798445c82e2', 'width': 640}",2008-01-01,,https://open.spotify.com/track/0eH2eHURaXUP15D8gQlfjx,Excited
5bvy0Q33TYaKxa4ZDHdG07,Can't Fight The Moonlight - Graham Stack Radio Edit,LeAnn Rimes,I Need You,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735cf523cc3dd38a682bf9cd7e', 'width': 640}",2001-01-30,https://p.scdn.co/mp3-preview/397199922ef08d8675889f5d66af8193a7bddf4e?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/5bvy0Q33TYaKxa4ZDHdG07,Excited
7jk7gqyEonmVVYahZN5zhW,Circus,Britney Spears,Circus (Deluxe Version),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27354c6edd554935d73e159e199', 'width': 640}",2008-12-02,https://p.scdn.co/mp3-preview/78cf44dc9e484e4653f6c55792e6082e5f54ffee?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/7jk7gqyEonmVVYahZN5zhW,Excited
0eqH0ALoDQevq59YcQ53KE,Hollaback Girl,Gwen Stefani,Love Angel Music Baby,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f049fc9322f0c93646cdcc77', 'width': 640}",2004-11-22,,https://open.spotify.com/track/0eqH0ALoDQevq59YcQ53KE,Excited
2igwFfvr1OAGX9SKDCPBwO,Empire State Of Mind,"['JAY-Z', 'Alicia Keys']",The Blueprint 3,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273fec1b815bb3c50a64a90fd10', 'width': 640}",2009-09-08,,https://open.spotify.com/track/2igwFfvr1OAGX9SKDCPBwO,Excited
4r8lRYnoOGdEi6YyI5OC1o,Bye Bye Bye,*NSYNC,No Strings Attached,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273fceb9d92981970dbeea23257', 'width': 640}",2000-03-21,https://p.scdn.co/mp3-preview/112c20c8714921dc56cbe6e79e7f56152c7905f4?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/4r8lRYnoOGdEi6YyI5OC1o,Excited
3F9ByoUqu31xU0I3G5xfVg,Meet Me Halfway,Black Eyed Peas,THE E.N.D. (THE ENERGY NEVER DIES) [Deluxe Version],"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2730bd44f5ff9ecc99f7770acc5', 'width': 640}",2009-01-01,,https://open.spotify.com/track/3F9ByoUqu31xU0I3G5xfVg,Excited
1QhSB9L9M5eZQhW4RNOhXK,The Tide Is High - Radio Mix,Atomic Kitten,Feels So Good,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27332cd90726d72b5e13bf7af40', 'width': 640}",2002-09-09,,https://open.spotify.com/track/1QhSB9L9M5eZQhW4RNOhXK,Excited
360UM2DaiHZPRu0EsrOvMp,If We Ever Meet Again (Featuring Katy Perry),"['Timbaland', 'Katy Perry']",Shock Value II,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27384dfebb7e9c44520e69482de', 'width': 640}",2009-01-01,,https://open.spotify.com/track/360UM2DaiHZPRu0EsrOvMp,Excited
1ctdfJSzp6qF2iDAVdDrfl,About You Now,Sugababes,Change,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f2e1b0b7e449d39a66d8033c', 'width': 640}",2007-01-01,,https://open.spotify.com/track/1ctdfJSzp6qF2iDAVdDrfl,Excited
41nT1Sp6ChR65FbsdLlFHW,Bootylicious,Destiny's Child,Survivor,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273163cdae7f1e2c82786a84e3e', 'width': 640}",2001-05-01,https://p.scdn.co/mp3-preview/9a4b3e08f4bcc46b81da54527a705e4d9f21eed7?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/41nT1Sp6ChR65FbsdLlFHW,Excited
5QLIsnlqzQmmI2wCNAEEkL,Let's Get It Started - Spike Mix,Black Eyed Peas,Let's Get It Started,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2736f07a3b18b240c6ef923d639', 'width': 640}",2004-11-16,,https://open.spotify.com/track/5QLIsnlqzQmmI2wCNAEEkL,Excited
59ZTxQo8rBycIXPLUIKvE2,Dirrty (feat. Redman),"['Christina Aguilera', 'Redman']",Stripped,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2737cd872c7701c4737b2f81d87', 'width': 640}",2002-07-19,https://p.scdn.co/mp3-preview/ca2efc9deea50d415055db1323de703019aa6e36?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/59ZTxQo8rBycIXPLUIKvE2,Excited
3E7ZwUMJFqpsDOJzEkBrQ7,Can't Get You out of My Head,Kylie Minogue,Fever,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735d6121285c42ea4535e59048', 'width': 640}",2001-10-01,https://p.scdn.co/mp3-preview/89d6aaabd131a8d52568cc9bc628f01230390efe?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3E7ZwUMJFqpsDOJzEkBrQ7,Excited
6ECp64rv50XVz93WvxXMGF,This Love,Maroon 5,Songs About Jane: 10th Anniversary Edition,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27392f2d790c6a97b195f66d51e', 'width': 640}",2002,,https://open.spotify.com/track/6ECp64rv50XVz93WvxXMGF,Excited
02jcEwywffn3Tsb48fXmlW,Get the Party Started,P!nk,M!ssundaztood (Expanded Edition),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2739da93c573c5ce2d9deb98e4f', 'width': 640}",2001,https://p.scdn.co/mp3-preview/d1c7bc2e19ef3135bc2d4064177f02ce08d33980?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/02jcEwywffn3Tsb48fXmlW,Excited
72SpPFrMYCXLB3Fbw9tEgf,Heaven,"['DJ Sammy', 'Do']",Heaven,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27302ef259a4ba1d9068aa3de1a', 'width': 640}",2002-02-26,https://p.scdn.co/mp3-preview/24b9a3e74daa34b0d1a6c520b889085ddbfbf8c1?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/72SpPFrMYCXLB3Fbw9tEgf,Excited
3NZJlJemX3mzjf56MqC5ML,Forever,Chris Brown,Forever,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b0d747e54b78eb460dcb9316', 'width': 640}",2008-04-29,https://p.scdn.co/mp3-preview/9bac31f7abf2c1a427edf7aceecbca6b8c66603c?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3NZJlJemX3mzjf56MqC5ML,Excited
