id,track_name,artist_name,album_name,album_cover,release_date,preview_link,spotify_link,playlist_mood
137mSruegm1u6x9NvwiagR,Unstable (feat. The Kid LAROI),"['Justin Bieber', 'The Kid LAROI']",Justice,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e6f407c7f3a0ec98845e4431', 'width': 640}",2021-03-19,,https://open.spotify.com/track/137mSruegm1u6x9NvwiagR,Sad
2tJUcBxiQEYSCzC3BdIOk8,Love is Pain,FINNEAS,Optimist,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2733bfed0974a996bfd87ea1c9a', 'width': 640}",2021-10-15,,https://open.spotify.com/track/2tJUcBxiQEYSCzC3BdIOk8,Sad
39ZVkOVxjG8ypNdUSVNkxU,Mr. Forgettable,David Kushner,Mr. Forgettable,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273bd017336fc1c0200e956edd2', 'width': 640}",2022-03-04,,https://open.spotify.com/track/39ZVkOVxjG8ypNdUSVNkxU,Sad
2JDu2WDRJxQrLVMCHXh3HY,Cut Me Out Your Photos,Tamzene,Cut Me Out Your Photos,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273742733d85c810f249c1b5f18', 'width': 640}",2022-04-01,,https://open.spotify.com/track/2JDu2WDRJxQrLVMCHXh3HY,Sad
15OCqNPYoLziEAsbVnqRj5,Good Without,Mimi Webb,Good Without,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2736b44f0f5a3e3b56f89e5083b', 'width': 640}",2021-03-26,https://p.scdn.co/mp3-preview/d7cc8691f8edd7724be48dbc8ef250dda5f013f7?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/15OCqNPYoLziEAsbVnqRj5,Sad
11Q0l1bZkmXJk3LStYGuAy,No Words,RHODES,No Words,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27369ad0b490da21b9494b0b6d7', 'width': 640}",2022-03-11,https://p.scdn.co/mp3-preview/e88f4f494e24f404f3ef6dfed49f11e77bead770?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/11Q0l1bZkmXJk3LStYGuAy,Sad
13gqe2AjtaPexcBoqA10IX,Panic Attacks in Paradise,Ashnikko,Panic Attacks in Paradise / Maggots,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27387d239699a2e8a57508070bd', 'width': 640}",2021-09-29,https://p.scdn.co/mp3-preview/9536aa1dcf201f75218d47cf451c8b5eea51ffe8?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/13gqe2AjtaPexcBoqA10IX,Sad
1mEM6KkVMwpuAuqusCMD6m,Crisis,Joshua Bassett,Crisis / Secret / Set Me Free,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273aaccdce1c6038f45b7827039', 'width': 640}",2021-12-03,https://p.scdn.co/mp3-preview/9b74faecf7ae6663f20d7c93caa9cf1fe9fe98eb?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/1mEM6KkVMwpuAuqusCMD6m,Sad
659179UI47crJGFp0RrCwU,To Love A Man,Celeste,To Love A Man,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2732bc44c8104524585f3e369bc', 'width': 640}",2022-03-25,,https://open.spotify.com/track/659179UI47crJGFp0RrCwU,Sad
0oTz1tAimsacngMWagNdfB,Giving Up,Aaron Smith,Giving Up,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2737b6051d5ffb85d2779da126a', 'width': 640}",2022-01-28,https://p.scdn.co/mp3-preview/f38dfd04f7473523c1f8ee37106e03b17326d5fd?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0oTz1tAimsacngMWagNdfB,Sad
7LAmsNJpBaNvNg7VZPXxSv,As the World Caves In,Sarah Cothran,As the World Caves In,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b2757e9381a2b0e2d4a94216', 'width': 640}",2021-06-10,,https://open.spotify.com/track/7LAmsNJpBaNvNg7VZPXxSv,Sad
2tbu7dOzCjM5JrPGr0sIes,drunk text me,Lexi Jayde,drunk text me,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27359b5ca73ee6eca056655143e', 'width': 640}",2022-01-06,,https://open.spotify.com/track/2tbu7dOzCjM5JrPGr0sIes,Sad
7nrB7gaYNe1x8Kvv7c0Tps,For Those Who Can't Be Here,Tom Walker,For Those Who Can't Be Here,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d7c3741e2638da9073cd6ed7', 'width': 640}",2021-12-06,https://p.scdn.co/mp3-preview/6967e108764e1fdf117154cce681b54dc0efcc9e?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/7nrB7gaYNe1x8Kvv7c0Tps,Sad
59CN7mcm07irUS6YSEUobE,Lose You,Lydia Clowes,Lose You,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273a14b260674b0663e57b37215', 'width': 640}",2022-04-01,https://p.scdn.co/mp3-preview/b5615211206f03300f2f3fbd9e17be91cb5860da?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/59CN7mcm07irUS6YSEUobE,Sad
3g6GXZAgm8lyIcKH91uaoL,Everything I Didn’t Say,Ella Henderson,Everything I Didn’t Say,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273547216f02d6ed2e57e3a5842', 'width': 640}",2022-03-04,https://p.scdn.co/mp3-preview/ace0d9843a288bc4ddf28946593069649f545b7e?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3g6GXZAgm8lyIcKH91uaoL,Sad
5qNh5WtzMbfpSj2jLlBkoD,Your Power,Billie Eilish,Your Power,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ba4cad4533efdd06fa843a39', 'width': 640}",2021-04-29,,https://open.spotify.com/track/5qNh5WtzMbfpSj2jLlBkoD,Sad
2gbRKKSyW7e7vAkyvrJkte,Pray,Jessie Murph,Pray,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e2689bd17313e6719c897545', 'width': 640}",2022-02-18,https://p.scdn.co/mp3-preview/63dd1e20f941d387c4590fcb126e4afa46b027f6?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/2gbRKKSyW7e7vAkyvrJkte,Sad
5aXfGM7WVcqyAvqnL7k0y3,Remember - Acoustic,Becky Hill,Remember (Acoustic),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d1e9684ce3d1ead2b832eb86', 'width': 640}",2021-07-09,,https://open.spotify.com/track/5aXfGM7WVcqyAvqnL7k0y3,Sad
2GoXtcbzgBUrvYv6ac7zA9,Letter To Ur Ex,Mahalia,Letter To Ur Ex,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2732bef51a55ca96ee50c82abed', 'width': 640}",2022-02-17,https://p.scdn.co/mp3-preview/2105d25561100faf1cd8c5230a3d09f214512691?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/2GoXtcbzgBUrvYv6ac7zA9,Sad
4f9IfFvBFm7Gsf1IVEudyf,lie to me,"['Tate McRae', 'Ali Gatie']",lie to me,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273974922047f02120b72d697b3', 'width': 640}",2020-10-14,https://p.scdn.co/mp3-preview/b332643e51a2dad1c9dded2411fe9e23a129752a?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/4f9IfFvBFm7Gsf1IVEudyf,Sad
1mHcikpSNzkFdhYNctCsJy,Not For Me,Sarah Proctor,Not For Me,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27319ad3db2a8cac971b7c1d7c5', 'width': 640}",2021-10-22,,https://open.spotify.com/track/1mHcikpSNzkFdhYNctCsJy,Sad
4eaSY3ucamesaARYBsLfz2,Fat Funny Friend,Maddie Zahm,Fat Funny Friend,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2739b55c7d98c87cb8eb7cdfc1f', 'width': 640}",2022-02-04,https://p.scdn.co/mp3-preview/64375d7b80e90d42c39a0a6f72183c2458331a5b?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/4eaSY3ucamesaARYBsLfz2,Sad
2okt1sEb4uh6OkLJ4cgMWx,My Oh My,James Smith,My Oh My,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273c220c6cb634b1143df9f04f3', 'width': 640}",2021-01-29,https://p.scdn.co/mp3-preview/11c0f4efe66589844f7fae7035abcf8a21b316ba?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/2okt1sEb4uh6OkLJ4cgMWx,Sad
2I0hkWJEy3BhVBvkWsnW5S,Called You Out,Tamzene,Called You Out,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273705247ccfa98b2ff0e9f929c', 'width': 640}",2022-02-18,,https://open.spotify.com/track/2I0hkWJEy3BhVBvkWsnW5S,Sad
4IhTXiZLKATmwhMZIb1GQN,Lights Are On,Tom Rosenthal,Z-Sides,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273963d93a7d49b6a45facb8f78', 'width': 640}",2018-10-26,https://p.scdn.co/mp3-preview/07f32a5c22566100a32940d1e861ecaaa297b5b8?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/4IhTXiZLKATmwhMZIb1GQN,Sad
6kLdSLraP7xxZ7MG2whHBM,Red Hearts,Hana Lili,Red Hearts,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27373ea55884e9c67fc01c71466', 'width': 640}",2021-09-17,,https://open.spotify.com/track/6kLdSLraP7xxZ7MG2whHBM,Sad
72LSM9qFFXFkTaz91tBGHp,Jealous,Gavin James,Jealous,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f588e5499705db296daf2642', 'width': 640}",2022-03-04,,https://open.spotify.com/track/72LSM9qFFXFkTaz91tBGHp,Sad
6fBN1a9LcsB3QohnijExpz,Hurt Like That,Katelyn Tarver,Hurt Like That,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27363d440cd2391dbd5b38b6665', 'width': 640}",2021-10-21,https://p.scdn.co/mp3-preview/2c20a0c3aabba08a03ed30d8b966e6132d45aa80?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/6fBN1a9LcsB3QohnijExpz,Sad
1btdem1ldi7j2vyUqNVa2h,Loud,JC Stewart,Loud,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2731fdf39bf05c32cb3a4a6df5f', 'width': 640}",2021-06-25,https://p.scdn.co/mp3-preview/5dc424a1602f458cd02a74f3f04319458bf09c0c?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/1btdem1ldi7j2vyUqNVa2h,Sad
5WtfUKzXircvW8l5aaVZWT,What A Time (feat. Niall Horan),"['Julia Michaels', 'Niall Horan']",Inner Monologue Part 1,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2737e706949994bcef39b09da4e', 'width': 640}",2019-01-24,,https://open.spotify.com/track/5WtfUKzXircvW8l5aaVZWT,Sad
7bxcHHBpto3NgHAMeGCKFH,When You Love Someone,Saibh Skelly,When You Love Someone,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273ce91c75f28470351b947fb7a', 'width': 640}",2022-03-25,https://p.scdn.co/mp3-preview/bcfa0f2dbeb1f1a02609ec2a040487b582041a95?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/7bxcHHBpto3NgHAMeGCKFH,Sad
6GH4tLwGW6HliKbZBdt6hD,Unlearn (with Gracie Abrams),"['benny blanco', 'Gracie Abrams']",Unlearn (with Gracie Abrams),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2736363126c986d98aab5f0da89', 'width': 640}",2021-03-24,,https://open.spotify.com/track/6GH4tLwGW6HliKbZBdt6hD,Sad
3H7oAhHxkEkSf9iomv2mbG,could cry just thinkin about you - Full Version,Troye Sivan,could cry just thinkin about you (Full Version),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273fe27857e49e994ad7f4b8b8e', 'width': 640}",2021-07-09,,https://open.spotify.com/track/3H7oAhHxkEkSf9iomv2mbG,Sad
71i3wlanzjflfYz0gkT2W8,Falling Up,Dean Lewis,Falling Up,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273c308e00943d0391e877a9f98', 'width': 640}",2021-03-05,,https://open.spotify.com/track/71i3wlanzjflfYz0gkT2W8,Sad
7zbHLUYieIVy0Qb8ciRbmx,Down Days,Charlotte Jane,Down Days,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2734b409c0f7d1df367cb6678fb', 'width': 640}",2021-02-19,https://p.scdn.co/mp3-preview/e986ee48eb445552da6bd0e840c3f5c241865a81?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/7zbHLUYieIVy0Qb8ciRbmx,Sad
0TxJGoYx7racCE2idGNN0O,London's Requiem,Louis Dunford,London's Requiem,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27345979e5af0425810d2aee203', 'width': 640}",2020-11-06,https://p.scdn.co/mp3-preview/69be0bc2427a113ff697716132889d66f621df8b?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0TxJGoYx7racCE2idGNN0O,Sad
0FSOenCj42lbikl1vd5ah9,Cool Girl,dodie,Cool Girl,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273a84104d3ff94d104ee6bad0b', 'width': 640}",2020-10-19,https://p.scdn.co/mp3-preview/43b299664ad19b43051e23c9caed41065b93bc73?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0FSOenCj42lbikl1vd5ah9,Sad
1oKhOLQj9kU5W8asB5c1uW,Runaway,AURORA,Runaway (Piano Version),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2732a22cdfa985f59273c962c07', 'width': 640}",2021-03-11,,https://open.spotify.com/track/1oKhOLQj9kU5W8asB5c1uW,Sad
6AynlgSKxWXPaTQUawcUrP,"Love Can Be So Lonely, Sometimes (feat. Gabrielle Aplin)","['Nick Wilson', 'Gabrielle Aplin']","Love Can Be So Lonely, Sometimes (feat. Gabrielle Aplin)","{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27383b6b8abe718b4f6dd2dbf19', 'width': 640}",2021-07-30,https://p.scdn.co/mp3-preview/972e523c6acf5dc4575a4755fffced98462e3859?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/6AynlgSKxWXPaTQUawcUrP,Sad
6Lqa8EZSaGEl80rojsrz1B,I Miss You - Paddy's Song,Gavin James,Boxes EP,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27331a65fba6c787cf67cc5e8be', 'width': 640}",2020-10-02,https://p.scdn.co/mp3-preview/907edc1d762b029126f7f2da1dfb42878af0d5d1?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/6Lqa8EZSaGEl80rojsrz1B,Sad
4UL4KALnWgkFlKHEIJUGUH,(I should) take better care,Cody Frost,(I should) take better care,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b4f119cb9c5369caed767e6a', 'width': 640}",2021-06-04,https://p.scdn.co/mp3-preview/d368b19f084a62a8559df16ba1481e20ed31b1c4?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/4UL4KALnWgkFlKHEIJUGUH,Sad
0W4prfO7VR3dDo1PfINTXE,"Boring, Happy, Beautiful",Sianon,"Boring, Happy, Beautiful","{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2733eb7bd6e19a647b645ce1e4a', 'width': 640}",2020-11-20,https://p.scdn.co/mp3-preview/3f5cf1c95c335b1040842c554c2eada0cbe3051c?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0W4prfO7VR3dDo1PfINTXE,Sad
7BpqydHSxMviDR0DNTne6J,Yours,Conan Gray,Yours,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273200cb3e55c15a527bd282451', 'width': 640}",2022-05-19,,https://open.spotify.com/track/7BpqydHSxMviDR0DNTne6J,Sad
54obxWf8kRI8TGtbX52YyJ,I Would've,Jessie Murph,I Would've,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735113c0079e1088ce5e173d63', 'width': 640}",2022-05-20,https://p.scdn.co/mp3-preview/4afc9a05ec98f83d1b8b7083503ffd8b521eaba3?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/54obxWf8kRI8TGtbX52YyJ,Sad
