id,track_name,artist_name,album_name,album_cover,release_date,preview_link,spotify_link,playlist_mood
5bU4KX47KqtDKKaLM4QCzh,Die MF Die,Dope,Life,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2731aa2474909c648492bcf27ce', 'width': 640}",2001-12-06,https://p.scdn.co/mp3-preview/ccfd1b4162c967b596f5655381676444c7704c65?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/5bU4KX47KqtDKKaLM4QCzh,Angry
4Paadrw7KZmguBOv2TzpLb,I'm Back,Dope,American Apathy,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735d46c98e1cb994069fe9efde', 'width': 640}",2005,https://p.scdn.co/mp3-preview/680802c558bd405a9dea4d38f1d959600ed8aa67?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/4Paadrw7KZmguBOv2TzpLb,Angry
5HspOVecLCilMEFdZZR918,"Die, Bom, Bang, Burn, F***",Dope,No Regrets,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2732e83ffd9886c05af4a09ee60', 'width': 640}",2009-03-10,,https://open.spotify.com/track/5HspOVecLCilMEFdZZR918,Angry
3xktQXIr1OD3ENc19viwDP,Bodies,Drowning Pool,Sinner,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273bf94b6ba3ff0bfbace440d2d', 'width': 640}",2001-01-01,,https://open.spotify.com/track/3xktQXIr1OD3ENc19viwDP,Angry
6PdEKf8CyyZfrFAGFi37gb,One Finger and a Fist,Drowning Pool,Resilience (Deluxe),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d061406454b8d5912e0884ab', 'width': 640}",2013-04-09,https://p.scdn.co/mp3-preview/e50b23a28e0f8bbd0a67c51c62e76389bb341b36?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/6PdEKf8CyyZfrFAGFi37gb,Angry
3IzrihEvsqSpjWHLbScz67,Enemy,Drowning Pool,Full Circle,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273641a69f37cbd08162e921243', 'width': 640}",2007,https://p.scdn.co/mp3-preview/8e8af999c8158acb019cce9121a527ea3029f0fe?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3IzrihEvsqSpjWHLbScz67,Angry
1LHZMWefF9502NPfArRfvP,Lift Me Up (feat. Rob Halford of Judas Priest),Five Finger Death Punch,"The Wrong Side Of Heaven And The Righteous Side Of Hell, Volume 1","{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27376df46a3fd82c419a2dc0a43', 'width': 640}",2013-07-26,https://p.scdn.co/mp3-preview/472ff26c432f303155c96d8cc90c1be107b58ced?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/1LHZMWefF9502NPfArRfvP,Angry
2Y7QahS83QrMZLioRp82iL,Cryin' Like A Bitch!!,Godsmack,The Oracle (Deluxe Edition),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273966620f56f394b57491bb403', 'width': 640}",2010-01-01,,https://open.spotify.com/track/2Y7QahS83QrMZLioRp82iL,Angry
3a9urnht8HvfFzPwd0ipx6,Holy Diver,Killswitch Engage,As Daylight Dies (Special Edition),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273cc5bb1a3f809896baf67dba4', 'width': 640}",2006-01-21,https://p.scdn.co/mp3-preview/17e7fe032d8231a1429da2af0a2cba85858cfa01?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3a9urnht8HvfFzPwd0ipx6,Angry
5avoM8tO2AEUSNbGiRCY0u,Links 2 3 4,Rammstein,Mutter,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273954c078e0610345173a5102a', 'width': 640}",2001-04-02,,https://open.spotify.com/track/5avoM8tO2AEUSNbGiRCY0u,Angry
7koAbxX7SwJTDDmvVT2afR,Crucifère,Eths,Soma (Reissue with bonus tracks),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2734bc9b343f9dcb74b1fcbdd5d', 'width': 640}",2012-05-18,,https://open.spotify.com/track/7koAbxX7SwJTDDmvVT2afR,Angry
44XEp3NdkyuTsXAkV0cykv,Merciless Times,Myrath,Tales of the Sand,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2730a5ebb25f067e99bc1ad85f9', 'width': 640}",2011-09-26,,https://open.spotify.com/track/44XEp3NdkyuTsXAkV0cykv,Angry
7bHAGw4oc1Zy36FqhctmMc,Demokrasi,Murder King,Gürültü Kirliliği,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2731cfa3aa970ec68a11a015c7c', 'width': 640}",2014-03-04,https://p.scdn.co/mp3-preview/c94fd275d6602b06f6470c518fd2a6e918fa9d64?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/7bHAGw4oc1Zy36FqhctmMc,Angry
0xSqAGSCcElk8rsxD5NqSi,Boykot,Murder King,Gürültü Kirliliği,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2731cfa3aa970ec68a11a015c7c', 'width': 640}",2014-03-04,https://p.scdn.co/mp3-preview/7db1348bc805469edfc8bd1e45d97c39904b218f?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0xSqAGSCcElk8rsxD5NqSi,Angry
07ceEXOyS7ghQkyCOycXwP,This Fire,Killswitch Engage,As Daylight Dies (Special Edition),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273cc5bb1a3f809896baf67dba4', 'width': 640}",2006-01-21,https://p.scdn.co/mp3-preview/b6ad9518f887f6691a0d39f1a6692ec451304c95?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/07ceEXOyS7ghQkyCOycXwP,Angry
0txNMLvjiya4rM3IEfRfe6,100 Ways To Hate,Five Finger Death Punch,American Capitalist,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2738eccc6345e7eb49249f3992b', 'width': 640}",2011-01-01,,https://open.spotify.com/track/0txNMLvjiya4rM3IEfRfe6,Angry
7hj2dEEcBL2gfra1Vq3ejh,Bully,Shinedown,Bully,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f0d762c1edd663c614ae1e00', 'width': 640}",2012-01-03,https://p.scdn.co/mp3-preview/5270b77ab57d3939066245b5e79c6ec96e440248?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/7hj2dEEcBL2gfra1Vq3ejh,Angry
3SfegQ7orQv1bkmRtpcS8Z,Ghost Division,Sabaton,Cliffs of Gallipoli,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27392ba98bde2fc35c38dec0ba7', 'width': 640}",2008,https://p.scdn.co/mp3-preview/f4fdf68bd3bc489fea1e72b8bbc829cfbca8f2da?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3SfegQ7orQv1bkmRtpcS8Z,Angry
09tHVoXbJNZUotndn8pfJr,Uprising,Sabaton,Coat Of Arms,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27348791263d89f31df0028f4ab', 'width': 640}",2010-05-21,,https://open.spotify.com/track/09tHVoXbJNZUotndn8pfJr,Angry
6p2liQLGoDaLXgND68bfVt,Coming Undone,Korn,See You On the Other Side,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2731c5b1ca14c87e31ffb3b095a', 'width': 640}",2005-12-06,,https://open.spotify.com/track/6p2liQLGoDaLXgND68bfVt,Angry
36yZ2B3DWWC3HLdKRs8cqr,40 1,Sabaton,Art Of War,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273743371a3cf3aedaada8e767c', 'width': 640}",2008,,https://open.spotify.com/track/36yZ2B3DWWC3HLdKRs8cqr,Angry
2HGegw5KT02EFjKK2uZ2hk,Primo Victoria,Sabaton,Primo Victoria (Ltd Edition),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e4571f1108697ce43f64d74e', 'width': 640}",2010-09-24,,https://open.spotify.com/track/2HGegw5KT02EFjKK2uZ2hk,Angry
2aw9WlceuK6dx1huhax7zB,Attero Dominatus,Sabaton,Attero Dominatus (Ltd Edition),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273398fab1b927527c977dfffb4', 'width': 640}",2010-09-24,,https://open.spotify.com/track/2aw9WlceuK6dx1huhax7zB,Angry
0OBoypHtVCVxSmAoiys1gc,Into The Fire,Sabaton,Primo Victoria (Ltd Edition),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273e4571f1108697ce43f64d74e', 'width': 640}",2010-09-24,,https://open.spotify.com/track/0OBoypHtVCVxSmAoiys1gc,Angry
4GyoRIx9au0OSRrqbArkia,Night Witches,Sabaton,Heroes,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2738e1dea1eeb5af6060fa9b985', 'width': 640}",2014-05-12,,https://open.spotify.com/track/4GyoRIx9au0OSRrqbArkia,Angry
0DhsBWaVj3Fk4gzUzngAmP,Resist and Bite,Sabaton,Heroes,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2738e1dea1eeb5af6060fa9b985', 'width': 640}",2014-05-12,,https://open.spotify.com/track/0DhsBWaVj3Fk4gzUzngAmP,Angry
5jZicJn6EPgSpeOgKOkmLq,For Whom the Bell Tolls - Bonus Track,Sabaton,Heroes,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2738e1dea1eeb5af6060fa9b985', 'width': 640}",2014-05-12,,https://open.spotify.com/track/5jZicJn6EPgSpeOgKOkmLq,Angry
5oJrV0mGkw9dilk96X3W0c,Adrenaline,Shinedown,Amaryllis,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f975547b38522bb35ea09625', 'width': 640}",2012-03-23,https://p.scdn.co/mp3-preview/485e1fe9ddfedfa942b996745f7ca1b87b67a205?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/5oJrV0mGkw9dilk96X3W0c,Angry
7lydwtEma8WEstzcdar349,Murderers Of All Murderers,Heaven Shall Burn,Iconoclast ( Part One: The Final Resistance ),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f7de79eedb7cfe4d049772cc', 'width': 640}",2008-01-28,,https://open.spotify.com/track/7lydwtEma8WEstzcdar349,Angry
6787Icu1eFhmxwxdG9mbL5,The Vengeful One,Disturbed,The Vengeful One,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273859a7085eb2a8bde1ff6e700', 'width': 640}",2015-06-23,,https://open.spotify.com/track/6787Icu1eFhmxwxdG9mbL5,Angry
6pvxQMKCQb8gv8R3yeqEQz,Soldier of 3 Armies,Sabaton,Heroes,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2738e1dea1eeb5af6060fa9b985', 'width': 640}",2014-05-12,,https://open.spotify.com/track/6pvxQMKCQb8gv8R3yeqEQz,Angry
77dcn3m4QK3gx1jHqL6vis,Two Weeks,All That Remains,Overcome,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27389ae1f4ddd65430f9b4b134e', 'width': 640}",2008-09-16,,https://open.spotify.com/track/77dcn3m4QK3gx1jHqL6vis,Angry
1RcABeMCAH0UQi0yF4drXj,Cut the Cord,Shinedown,Cut the Cord,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f2631089c2aac248a7ba9fd8', 'width': 640}",2015-06-29,https://p.scdn.co/mp3-preview/d5a95e18dbe0eb0d59e407df37bf60ec5160c915?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/1RcABeMCAH0UQi0yF4drXj,Angry
0W9Xvd4Qx1aZPxEi94vgRY,Sound of Madness,Shinedown,The Sound of Madness,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27310223efc63645fa8a1cff329', 'width': 640}",2008-06-24,https://p.scdn.co/mp3-preview/9e9834df030dd8dcf0921de92143e8228f2ac8a7?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0W9Xvd4Qx1aZPxEi94vgRY,Angry
1jq28NGw6wdtFKx8MBPy6C,Burn It to the Ground,Nickelback,Dark Horse,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f74baf63e915712df348e647', 'width': 640}",2008-10-28,https://p.scdn.co/mp3-preview/cc473959a923a37366349431db2298dade931b88?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/1jq28NGw6wdtFKx8MBPy6C,Angry
4i76vmvahz5a4MhinU59sI,This Means War,Nickelback,Here and Now (Audio Only Version),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2739847da19ee3c83d1a2546e26', 'width': 640}",2011-11-14,https://p.scdn.co/mp3-preview/d101be0c47ac314921a0639354d165bf260e88a4?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/4i76vmvahz5a4MhinU59sI,Angry
69LZRWOzjBJAnlxi0OaMT8,Kiss It Goodbye,Nickelback,Here and Now (Audio Only Version),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2739847da19ee3c83d1a2546e26', 'width': 640}",2011-11-14,https://p.scdn.co/mp3-preview/87e4ea2011a1f0b69a01f47341378be896dcf64e?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/69LZRWOzjBJAnlxi0OaMT8,Angry
1dZ3pcfZvOSLRtOJ3LkQj3,Get Paid,Emphatic,Damage,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273b308c53f5bfacb6e68bd3eb7', 'width': 640}",2011-07-08,https://p.scdn.co/mp3-preview/7c663becb2c20f2cdd66834e53f258a421375961?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/1dZ3pcfZvOSLRtOJ3LkQj3,Angry
2TNPagu8Z4zvDOpmnktF00,Warrior,Disturbed,Asylum (Deluxe Edition),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273fa6551bf5f8a821baa48a1e8', 'width': 640}",2010-08-20,https://p.scdn.co/mp3-preview/9ec8488fbf5b1bdb47cd06559ebf76559606669d?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/2TNPagu8Z4zvDOpmnktF00,Angry
1RIn8LBQzinLEraFtUcpZP,Hell,Disturbed,The Lost Children,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735d6757faf5a3cdbbfd34107a', 'width': 640}",2011,https://p.scdn.co/mp3-preview/822ba2dd7a83f879aa7a445d608ccf1c8a7c2bf5?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/1RIn8LBQzinLEraFtUcpZP,Angry
38RoyAckTIe44BjYmsMbsa,Run,Disturbed,The Lost Children,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735d6757faf5a3cdbbfd34107a', 'width': 640}",2011,https://p.scdn.co/mp3-preview/b611b3412890aedd8c85cff642aad1e2c6db0681?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/38RoyAckTIe44BjYmsMbsa,Angry
1SDl9wY1MqbpJQW0yKEWxL,Enemies,Shinedown,Amaryllis,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f975547b38522bb35ea09625', 'width': 640}",2012-03-23,https://p.scdn.co/mp3-preview/b3cf4d1e9172a27a6dd3f0e9234024143dcfd054?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/1SDl9wY1MqbpJQW0yKEWxL,Angry
6Hso5CpiVv6Bhw58Ke250B,Harmaguedon,Eths,III (French Edition),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2732044bb06e8296dde20f3209b', 'width': 640}",2012-04-06,,https://open.spotify.com/track/6Hso5CpiVv6Bhw58Ke250B,Angry
6yH7G9L6rjaEOqtphL8Ety,Immortalized,Disturbed,Immortalized,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273083a98ddb048e8d52c98151d', 'width': 640}",2015-07-24,,https://open.spotify.com/track/6yH7G9L6rjaEOqtphL8Ety,Angry
4VGUcTzWj0ebZ0UgI9irJL,Stricken,Disturbed,Ten Thousand Fists,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27385b120e9096febbc11ee0c21', 'width': 640}",2005-09-19,,https://open.spotify.com/track/4VGUcTzWj0ebZ0UgI9irJL,Angry
19Csz26R9b5bZXWh4yG37Z,A Welcome Burden,Disturbed,The Lost Children,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735d6757faf5a3cdbbfd34107a', 'width': 640}",2011,https://p.scdn.co/mp3-preview/95b44e795a919e71ec3a13bdf64e9c42500aa04d?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/19Csz26R9b5bZXWh4yG37Z,Angry
0KCPZNEktY4ivvJe6EdlDU,Two Worlds,Disturbed,The Lost Children,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735d6757faf5a3cdbbfd34107a', 'width': 640}",2011,https://p.scdn.co/mp3-preview/d8ab23055c1ed8df6075efe379ef64239b1e6956?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0KCPZNEktY4ivvJe6EdlDU,Angry
3umXjvHQvcbAjJnT9qJ9Ab,God of the Mind,Disturbed,The Lost Children,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735d6757faf5a3cdbbfd34107a', 'width': 640}",2011,https://p.scdn.co/mp3-preview/5710ac7298f6107aeb13e06934525a35d2166674?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/3umXjvHQvcbAjJnT9qJ9Ab,Angry
6GSzGnGE4TdO0RoM4mcUAa,3,Disturbed,The Lost Children,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2735d6757faf5a3cdbbfd34107a', 'width': 640}",2011,https://p.scdn.co/mp3-preview/4040b9470038d0e9a2771ace7528c680db120dce?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/6GSzGnGE4TdO0RoM4mcUAa,Angry
20qGHLPe46UeFPRxsXm3r4,Asylum,Disturbed,Asylum,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d39a1ba5d1db32a29acf63f5', 'width': 640}",2010-08-20,https://p.scdn.co/mp3-preview/b3d0ac9f6efd4aab565d5f9a2a47873771858a45?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/20qGHLPe46UeFPRxsXm3r4,Angry
2gS6mMoYOxzqcBUEwBfrtS,The Animal,Disturbed,Asylum,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d39a1ba5d1db32a29acf63f5', 'width': 640}",2010-08-20,https://p.scdn.co/mp3-preview/bb63d31efeda129f5740a4aa2683f21c9e6de39b?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/2gS6mMoYOxzqcBUEwBfrtS,Angry
1Tf6EyFSVZb4R7hLd5dY4r,My Child,Disturbed,Asylum,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273d39a1ba5d1db32a29acf63f5', 'width': 640}",2010-08-20,https://p.scdn.co/mp3-preview/2fc568bb4db989b74d5ea43316194d9c54b024d8?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/1Tf6EyFSVZb4R7hLd5dY4r,Angry
5NpJoEkGbB3sU80zNa2zyA,Ten Thousand Fists,Disturbed,Ten Thousand Fists,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27385b120e9096febbc11ee0c21', 'width': 640}",2005-09-19,,https://open.spotify.com/track/5NpJoEkGbB3sU80zNa2zyA,Angry
2tQz6ykziF2BWZu3A20ekP,Sons Of Plunder,Disturbed,Ten Thousand Fists,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27385b120e9096febbc11ee0c21', 'width': 640}",2005-09-19,,https://open.spotify.com/track/2tQz6ykziF2BWZu3A20ekP,Angry
6QR8PTPBmAkWkUqLzBYctW,Monster,Disturbed,Ten Thousand Fists,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27385b120e9096febbc11ee0c21', 'width': 640}",2005-09-19,,https://open.spotify.com/track/6QR8PTPBmAkWkUqLzBYctW,Angry
2tMLPDIY5H1zICjyDLMXeT,Liberate,Disturbed,Believe,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2739ad624c49239d6868b5f3aad', 'width': 640}",2002-09-16,https://p.scdn.co/mp3-preview/f1986a972c498e3fb2e8b24254166737590fb692?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/2tMLPDIY5H1zICjyDLMXeT,Angry
60rHc4AkLlP4XVSATvBb6K,I Miss the Misery,Halestorm,The Strange Case of...,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2739393dddec21088565d10f03b', 'width': 640}",2012-04-03,https://p.scdn.co/mp3-preview/50089d6c3bab775fa0e78d6dec1307bba054233a?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/60rHc4AkLlP4XVSATvBb6K,Angry
0dnx2LK0rnPTACGzbLc1Jx,Mz. Hyde,Halestorm,The Strange Case of...,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2739393dddec21088565d10f03b', 'width': 640}",2012-04-03,https://p.scdn.co/mp3-preview/498b67f8989464b2873f7c1f20f515a40439e6ca?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0dnx2LK0rnPTACGzbLc1Jx,Angry
0JKY13K1Io2aqXJb96UyzX,I Get Off,Halestorm,Halestorm (Deluxe),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b2732dcec3f47a055f91ed1969a5', 'width': 640}",2009-02-25,https://p.scdn.co/mp3-preview/7e2391686128882bad837219c4efa95a94c75d0c?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/0JKY13K1Io2aqXJb96UyzX,Angry
4DveRhd1VBtZyPodE3sbLj,Apocalyptic,Halestorm,Into the Wild Life (Deluxe),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27391295436bcc70bf9614487ad', 'width': 640}",2015-04-10,https://p.scdn.co/mp3-preview/4d04655894dcc73b0b44f2b2cfdac5fd9f1074fb?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/4DveRhd1VBtZyPodE3sbLj,Angry
6cIZP8nszUUtkwbxEW6wBN,I Like It Heavy,Halestorm,Into the Wild Life (Deluxe),"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27391295436bcc70bf9614487ad', 'width': 640}",2015-04-10,https://p.scdn.co/mp3-preview/68a2c9d50775e6f50bd8f0316c1bcc9e8cebff8e?cid=025b3fc46b48490c9d2b54cbf1d12888,https://open.spotify.com/track/6cIZP8nszUUtkwbxEW6wBN,Angry
7AccFlvy17UXO8J99ocXnq,A New Beginning,Threat Signal,Under Reprisal,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27309ed139f35693b2eba6e2028', 'width': 640}",2006,,https://open.spotify.com/track/7AccFlvy17UXO8J99ocXnq,Angry
1rdYvjtzsiezHWWxsNu2ks,As I Destruct,Threat Signal,Under Reprisal,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27309ed139f35693b2eba6e2028', 'width': 640}",2006,,https://open.spotify.com/track/1rdYvjtzsiezHWWxsNu2ks,Angry
3RuOEqyKlV5O6jDOPKEr5k,Through My Eyes,Threat Signal,Vigilance,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273f20d6d9bdb40b8aa8f17a37f', 'width': 640}",2009,,https://open.spotify.com/track/3RuOEqyKlV5O6jDOPKEr5k,Angry
0fRwGdXKf5jcE3Fj8BLFCN,Counterbalance,Threat Signal,Under Reprisal,"{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b27309ed139f35693b2eba6e2028', 'width': 640}",2006,,https://open.spotify.com/track/0fRwGdXKf5jcE3Fj8BLFCN,Angry
